date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,h2s,hcnm,hct,no,no2,nox,o3,pm10,pm2.5,so2,casos_total,poblacio_total,incidencia_1000
2012-06-05,2.5,219.2,74.6,1011.8,320.8,22.1,25.1,19.5,0,1.88,NA,NA,9,19.65,32.43,NA,NA,NA,2.09,52,38843,1.338722549751564
2012-06-06,2.3,176.5,78.3,1007.2,281.5,22.7,25.8,20.9,0,1.91,NA,NA,13.9,39.35,59.85,NA,NA,NA,2.67,51,33980,1.5008828722778105
2012-06-07,1.9,137.6,76.5,1003.2,318,22.9,26.3,20.4,0,1.58,NA,NA,17.35,48.35,73.48,NA,NA,NA,3.61,18,9744,1.8472906403940885
2012-06-08,1.9,189.1,71.2,1007.3,257.6,22.4,24.1,20.7,0,1.67,NA,NA,12.09,30,46.52,NA,NA,NA,2.7,29,17932,1.6172206111978586
2012-06-09,3.2,246.5,60.6,1012.2,284,22.4,25.3,20,0,1.3,NA,NA,5.91,17.48,25.3,NA,NA,NA,3.3,10,9072,1.1022927689594355
2012-06-10,2.8,156,70.5,1007.9,254.7,22.8,26.8,20.2,0.1,1.5,NA,NA,4.87,16.74,22.87,NA,NA,NA,2.83,4,4468,0.8952551477170994
2012-06-11,2.2,130.4,70.4,1004.9,264.6,20.9,22.8,18.6,0,1.13,NA,NA,10.17,19.74,33.87,NA,NA,NA,1.17,64,48786,1.311851760751035
2012-06-12,3.2,184.7,49,1007.3,317.3,21.4,27.2,17.7,0,1.2,NA,NA,6.3,19.3,26.83,NA,NA,NA,1.3,49,32673,1.4997092400452974
2012-06-13,2.6,92,69.8,1013.7,286.2,20.2,22.1,18.4,0,1.73,NA,NA,12.78,28.78,46.7,NA,NA,NA,2.83,47,35688,1.3169692893969962
2012-06-14,2.1,156.3,70.9,1013.3,300.9,21.6,24.8,18.4,0,1.84,NA,NA,17,25.5,48.64,NA,NA,NA,3.14,45,20724,2.1713954834973945
2012-06-15,2.1,185.8,62,1014.9,347.1,22.9,26.1,19.6,0,1.82,NA,NA,12.64,35.5,52.71,NA,NA,NA,2.29,31,16235,1.9094548814290115
2012-06-16,2.1,203,47.2,1014.9,348.3,24.3,27.8,20.7,0,3.74,NA,NA,13.04,32.13,51.09,NA,NA,NA,2.74,34,21635,1.5715276172868038
2012-06-17,1.7,116.8,71.2,1014.5,339,22.3,24.4,20.6,0,3.22,NA,NA,5.78,30.17,38.22,NA,NA,NA,3.13,17,12325,1.379310344827586
2012-06-18,2.3,120,70.2,1012.5,313.6,22.8,24.9,20.9,0,3.55,NA,NA,13,41.74,59.57,NA,NA,NA,3.13,58,45213,1.282816888947869
2012-06-19,2,93.4,60.9,1010.2,185.8,23.7,25.8,21.7,0,3.92,NA,NA,24.43,70.04,106.78,NA,NA,NA,2.3,49,32372,1.5136537748671692
2012-06-20,2,162,61.9,1008.1,327.9,24.9,29.5,22.2,0,3.32,NA,NA,10.3,34.04,47.91,NA,NA,NA,2.7,54,28595,1.8884420353208604
2012-06-21,2.3,189.2,61,1007.6,332.8,26.7,31.9,22.3,0,4.26,NA,NA,11.57,36.78,52.96,NA,NA,NA,3.48,43,31279,1.3747242558905335
2012-06-22,2.1,132.7,62,1015.7,332.8,23.5,25.1,22.3,0,2.77,NA,NA,7.7,31.91,42.78,NA,NA,NA,3.78,38,24162,1.572717490273984
2012-06-23,1.9,173.6,57,1017.9,333.8,23.5,25,22,0,3.44,NA,NA,9.74,35.91,49.74,NA,NA,NA,3.04,4,3926,1.0188487009679064
2012-06-24,1.6,162.2,56.2,1016.4,329,24.9,27.4,21.7,0,2.97,NA,NA,3.61,32.26,36.61,NA,NA,NA,4.17,9,7196,1.2506948304613674
2012-06-25,1.8,159.5,59.5,1015.3,332.2,25.6,28,23,0,3.35,NA,NA,15.13,48.17,70.74,NA,NA,NA,4.04,42,21709,1.9346814685153624
2012-06-26,2,167.5,56.2,1015.9,331.5,26.4,29.1,23.7,0,3.82,NA,NA,13.83,42.26,61.78,NA,NA,NA,3.65,36,26076,1.3805798435342844
2012-06-27,2.1,180.2,48.2,1012.9,320.5,27.4,30.6,24.4,0,5.65,NA,NA,11.9,33.81,51.1,NA,NA,NA,3.05,41,23893,1.7159837609341648
2012-06-28,2.3,196.5,66.8,1007.3,307.5,27,29.7,24.3,0,3.82,NA,NA,11.57,42.87,59.3,NA,NA,NA,2.48,48,32581,1.4732512814216874
2012-06-29,2.1,98.5,77.1,1006.3,296.8,25.7,28.4,23.7,0,4.95,NA,NA,19.65,54.17,83.61,NA,NA,NA,2.35,41,22894,1.7908622346466323
2012-06-30,2.7,88.8,83.1,1006.9,289,24.2,25.9,22.6,0,3.11,NA,NA,9.3,37.17,49.17,NA,NA,NA,3.57,6,5897,1.0174665083940986
2012-07-01,1.8,162.6,75.1,1009.4,92.2,21.7,25.2,17,46.3,2.75,NA,NA,3.43,19.91,23.13,NA,NA,NA,1.17,14,12026,1.1641443538998835
2012-07-02,2.3,212,59.2,1013.6,343.4,21.8,24.8,18.1,0,1.77,NA,NA,10.09,24.52,38.7,NA,NA,NA,1.26,35,20183,1.7341326859237973
2012-07-03,2.3,209.5,67.1,1012.6,332.6,23.7,26.7,20.6,0,2.22,NA,NA,13.09,26.26,45.39,NA,NA,NA,3.96,41,29794,1.3761159965093641
2012-07-04,2.3,213.4,69.4,1007.7,316.2,24.4,27,22.2,0,3.15,NA,NA,11.7,30.13,47.17,NA,NA,NA,3.22,43,25805,1.6663437318349157
2012-07-05,2.8,79.9,78.4,1006,282.3,23.6,25.5,21.9,0,2.63,NA,NA,17.14,38.48,63.57,NA,NA,NA,1.43,39,23833,1.636386522888432
2012-07-06,2.1,147.9,63.2,1009.5,328.8,23.1,25.7,21,0,1.86,NA,NA,5.84,27.42,35.47,NA,NA,NA,1.79,29,26942,1.0763863113354615
2012-07-07,1.7,131.8,65,1009.2,265.8,23.8,26.5,21.1,0,3.33,NA,NA,13.48,28.43,48,NA,NA,NA,1.13,16,17257,0.9271599930463
2012-07-08,2.1,107.5,71.2,1009.8,285,23.4,24.5,22.6,0,3.01,NA,NA,3.78,19.17,23.35,NA,NA,NA,1.3,10,6348,1.575299306868305
2012-07-09,2.2,226.9,61.3,1010.2,333.5,24.8,27.4,22.1,0,2.66,NA,NA,13.3,26.65,46.22,NA,NA,NA,1.96,64,38793,1.649782177196917
2012-07-10,2,162.5,74.9,1009.7,294.8,25.4,28.4,22.8,0,3.21,NA,NA,12.35,28.61,45.83,NA,NA,NA,1.39,33,22385,1.4742014742014742
2012-07-11,2.3,126.2,73.1,1013,319.7,24.2,26.1,22.9,0,2.17,NA,NA,8,24.91,35.57,NA,NA,NA,1.61,30,27839,1.0776249146880277
2012-07-12,2.9,216.1,68.1,1014.8,280.2,23.9,26.1,22.5,0,3.01,NA,NA,5.7,19.7,25.65,NA,NA,NA,2.61,13,12390,1.0492332526230832
2012-07-13,3,228.1,75.9,1009.2,285.1,25.9,28.4,23.7,0,2.5,NA,NA,5.26,22.22,29.04,NA,NA,NA,1,31,18205,1.7028288931612194
2012-07-14,2.4,111.5,71,1009.3,236.6,23.8,24.9,22.6,0,2.1,NA,NA,7.91,24.91,35.74,NA,NA,NA,1.57,1,1035,0.966183574879227
2012-07-15,2.7,159.4,66.7,1016.2,291.9,23,24.8,21.7,0.1,2.47,NA,NA,4.61,15.78,19.78,NA,NA,NA,2.09,5,3257,1.5351550506601166
2012-07-16,2.5,194.5,64,1021.5,289.5,23.5,25.8,22.3,0,1.92,NA,NA,5.45,17.45,24.05,NA,NA,NA,2.05,25,17815,1.4033118158854898
2012-07-17,2.2,249.1,61.3,1020.7,333.9,26.3,29.5,22.1,0,1.94,NA,NA,8.91,25.52,36.78,NA,NA,NA,3.39,35,21262,1.6461292446618379
2012-07-18,2.1,204.7,43.7,1015.1,339.7,28.5,32.3,23.9,0,3.49,NA,NA,10.74,29.91,45.26,NA,NA,NA,4.26,48,27276,1.7597888253409593
2012-07-19,2.2,159.5,62.4,1010.5,332.4,26.2,29.1,23.3,0,3.06,NA,NA,13,38.09,57.35,NA,NA,NA,3.83,28,22219,1.2601827264953418
2012-07-20,2.3,121.9,73.5,1009.9,322.4,25.2,29,22.6,0,2.75,NA,NA,16.26,36.78,60.65,NA,NA,NA,3.13,31,13912,2.228292121909143
2012-07-21,2.5,205.8,69.3,1013.2,186.1,24.2,25.8,22.9,0,1.47,NA,NA,5.74,22,28.83,NA,NA,NA,1.91,15,10070,1.4895729890764648
2012-07-22,2.3,185.1,62.8,1014.1,276.4,24.2,25.5,23.1,0,1.11,NA,NA,4.04,18.22,22.22,NA,NA,NA,2.3,8,5274,1.5168752370117558
2012-07-23,1.9,162.5,56.8,1013,310,23.8,25.4,22.2,0,1.41,NA,NA,10.68,36.18,51.5,NA,NA,NA,3.09,31,20562,1.507635444022955
2012-07-24,2.3,210,51.9,1011.4,324.8,25,28,20.9,0,2.3,NA,NA,9.74,32.17,45.96,NA,NA,NA,1.39,18,13654,1.3182950051267028
2012-07-25,2.8,247.2,58.3,1011.1,323,25.8,28.9,22.7,0,2.61,NA,NA,9.48,35.78,49.26,NA,NA,NA,4.09,24,14452,1.6606698034874066
2012-07-26,1.9,153.5,61.5,1011.3,281.4,25.9,28.2,23.1,0,2.86,NA,NA,11.52,47.48,63.65,NA,NA,NA,2.87,19,13615,1.3955196474476679
2012-07-27,2.8,68.2,70.2,1008.4,265.6,25.7,27.4,24.1,0,2.33,NA,NA,20.13,59.57,88.83,NA,NA,NA,2.96,12,7894,1.5201418799087916
2012-07-28,2,205.7,62.2,1008,312.2,26.8,30.8,23.8,0,1.67,NA,NA,5.78,30.83,38.48,NA,NA,NA,1.09,9,7516,1.197445449707291
2012-07-29,2.3,201.2,66,1011.9,285,25.8,27.8,23.9,0,1.8,NA,NA,2.83,16.09,18.39,NA,NA,NA,2.3,8,10990,0.7279344858962694
2012-07-30,2.3,157.1,74.8,1014.2,257.2,25.5,28.3,23.5,0,1.13,NA,NA,6.3,26.13,33.87,NA,NA,NA,2.3,34,28618,1.1880634565657977
2012-07-31,2,155.4,75.7,1012.9,303.5,26,27.9,24.1,0,2.23,NA,NA,11.83,30.78,47.48,NA,NA,NA,2.61,28,26570,1.0538200978547234
2012-08-01,2.6,190.6,74.6,1008.7,307.2,26.9,30.1,24.2,0,2.46,NA,NA,6.78,28.48,37.78,NA,NA,NA,2.87,18,14222,1.2656447756996203
2012-08-02,2,107.5,65.3,1010.3,307.2,26.1,28.1,23.9,0,1.28,NA,NA,8.48,35.39,47.39,NA,NA,NA,2.7,32,24554,1.303249979636719
2012-08-03,1.6,121.9,53.9,1011.3,308,26.4,28.6,24.1,0,2.66,NA,NA,16,41.9,64.6,NA,NA,NA,2.19,13,11290,1.1514614703277237
2012-08-04,1.8,188.1,55.3,1008.2,306.7,26.6,29.2,24.7,0,2.3,NA,NA,9.43,32.13,45.22,NA,NA,NA,3.35,14,10064,1.3910969793322734
2012-08-05,2.2,115.7,70.9,1005.4,302,25.6,27.2,23.8,0,1.81,NA,NA,5,24.26,29.43,NA,NA,NA,1.57,5,5619,0.8898380494749955
2012-08-06,2.5,137.5,64.6,1012.4,283.9,24.6,26.5,21.4,2.9,1.2,NA,NA,4.74,22.65,28.91,NA,NA,NA,2.52,46,26521,1.7344745673240074
2012-08-07,1.7,102.7,57.2,1017.5,296.8,24.7,26.8,22.8,0,1.19,NA,NA,13.09,31.7,50.52,NA,NA,NA,2.09,14,12445,1.124949779027722
2012-08-08,1.8,197,58.5,1015.8,308,26,27.8,24,0,1.52,NA,NA,11.91,43.43,61.35,NA,NA,NA,2.09,7,6121,1.1436039862767522
2012-08-09,1.7,137.6,63.2,1015.2,292,26.6,29.9,24.2,0,1.62,NA,NA,12.04,46.17,63.57,NA,NA,NA,2.65,24,21224,1.1307953260459858
2012-08-10,1.6,150.7,51.7,1013.9,299.1,27.2,29.1,24.8,0,1.63,NA,NA,17.74,50.83,76.35,NA,NA,NA,3.3,28,20196,1.3864131511190334
2012-08-11,1.8,115.3,59,1010.8,277,27,28.5,25.7,0,1.63,NA,NA,6.87,40.7,50.35,NA,NA,NA,3.22,6,3522,1.7035775127768313
2012-08-12,1.8,152.1,67,1008.7,252,25.9,28,24.3,0,1.53,NA,NA,4.39,24.91,28.78,NA,NA,NA,4.04,13,9298,1.398150139815014
2012-08-13,2.1,198.9,61.4,1008.4,292.5,26.6,29.7,24.1,0,1.44,NA,NA,8.65,22.7,34.65,NA,NA,NA,2.17,27,21077,1.2810172225648813
2012-08-14,2.5,226.9,69.5,1007.7,295.7,26.7,29.4,24,0,1.53,NA,NA,9.67,22.14,33.38,NA,NA,NA,2,19,12145,1.5644298065047346
2012-08-15,2.4,207.8,69.3,1007.7,250.5,27.5,29.7,25,0,1.7,NA,NA,4.43,19.65,25,NA,NA,NA,2.09,8,8055,0.9931719428926133
2012-08-16,2.2,136.9,62.8,1012.1,290.8,27.1,28.8,25.5,0,1.58,NA,NA,6.22,26.83,34.83,NA,NA,NA,2.48,10,8041,1.2436264146250466
2012-08-17,1.5,107.2,73.2,1012.7,281.2,26.5,28.5,24.3,0,2.63,NA,NA,14.17,40.74,61.43,NA,NA,NA,1.65,22,17893,1.2295311015480914
2012-08-18,1.6,94,71.1,1013.4,273.4,26.9,29.1,24.5,0,2.97,NA,NA,10.61,39.52,55.04,NA,NA,NA,3.26,11,10745,1.0237319683573756
2012-08-19,1.5,154.5,63.8,1014.9,244.3,28.2,29.9,25.2,0,2.44,NA,NA,4.35,29.7,34.83,NA,NA,NA,2.13,2,1058,1.890359168241966
2012-08-20,2.2,205.2,55.5,1014.9,268,29.9,34.6,26.9,0,2.35,NA,NA,11.65,35.61,52,NA,NA,NA,3.74,31,20755,1.493615996145507
2012-08-21,2.4,219.3,51,1012.5,270.4,29.9,33.9,26,0,3.86,NA,NA,10.65,30.35,45.43,NA,NA,NA,1.91,22,15290,1.4388489208633093
2012-08-22,1.8,187.5,55.6,1011.6,273.7,29.5,33.3,26.4,0,3.57,NA,NA,10.96,42.09,57.83,NA,NA,NA,2.17,34,25301,1.3438204023556382
2012-08-23,1.6,126.8,59.5,1008.4,268.5,28.7,31.3,26.3,0,3.48,NA,NA,13.13,41.35,60.39,NA,NA,NA,1.57,44,29225,1.5055603079555175
2012-08-24,2,168,70.6,1005.4,248.8,27.9,30.7,25.8,0,3.47,NA,NA,12.22,38.26,55.26,NA,NA,NA,2.83,15,15827,0.9477475200606559
2012-08-25,2.3,114.1,69.5,1008.1,232.1,27.6,29.6,25.7,0,2.16,NA,NA,6.09,28.74,36.83,NA,NA,NA,1.74,7,7771,0.9007849697593617
2012-08-26,3,221.5,59.8,1014.6,223.3,25.3,27.3,23.2,0,1.27,NA,NA,3.04,14.48,16.74,NA,NA,NA,1.3,7,3859,1.8139414356050791
2012-08-27,2.6,168.4,71,1013.8,226.1,26.8,29.8,24.3,0,2.32,NA,NA,5.3,21.48,27.3,NA,NA,NA,1.04,33,26343,1.2527047033367498
2012-08-28,2.3,164,75.9,1013.8,195.4,27.1,29.5,25.7,0,1.87,NA,NA,10.57,35,50.13,NA,NA,NA,4.09,19,12485,1.5218261914297155
2012-08-29,1.9,97.3,74,1013.2,249.6,26.7,28.6,24.7,0,2.5,NA,NA,15.3,32.13,54.17,NA,NA,NA,3.3,30,21938,1.367490199653569
2012-08-30,2.4,109.9,74.9,1014.4,89.6,23.7,26.9,19.6,17.7,3,NA,NA,13.96,42.04,61.96,NA,NA,NA,1.35,23,18885,1.2178978024887477
2012-08-31,2.4,191.4,52.9,1016.4,272.4,23,27.1,20,0,1.43,NA,NA,6.38,25.05,32.29,NA,NA,NA,1.15,24,20055,1.1967090501121915
2012-09-01,2.4,254,34,1014.8,200.6,21.8,25.2,18.7,0,1.83,NA,NA,8.43,29.3,41.09,NA,NA,NA,1.43,7,5555,1.2601260126012601
2012-09-02,1.8,229.9,43.2,1015.9,160.3,21.3,23.9,18,2.7,2,NA,NA,5.61,26.04,34.13,NA,NA,NA,1.04,12,10896,1.1013215859030838
2012-09-03,2.3,243.6,41,1012.7,247.8,23.6,27.9,19.3,0,2.43,NA,NA,16.57,44.48,68.65,NA,NA,NA,1.65,35,25470,1.3741656851197488
2012-09-04,2.1,194.6,50.6,1012,259.1,24.2,26.6,21.4,0,2.97,NA,NA,18.96,46.3,74.91,NA,NA,NA,2.04,35,23080,1.516464471403813
2012-09-05,2.1,249.2,54.1,1012.7,245.1,25.3,28.4,22.4,0,5.13,NA,NA,17.09,41.57,66.26,NA,NA,NA,1.78,27,22571,1.1962252447831287
2012-09-06,1.9,245.7,55.5,1015.1,246.9,26.2,29.4,23,0,2.87,NA,NA,15.04,42.17,64.74,NA,NA,NA,2.43,25,17325,1.443001443001443
2012-09-07,1.6,148.8,62.7,1017,240.7,24.9,27,22.8,0,3.21,NA,NA,20.7,54.09,83.57,NA,NA,NA,3.52,30,23234,1.2912111560643884
2012-09-08,1.7,178.8,70.4,1014.6,174.5,24.7,26.6,22.3,0,2.67,NA,NA,10.52,32.91,47.91,NA,NA,NA,2.48,10,8754,1.142334932602239
2012-09-09,2.2,251.2,65.6,1012.8,214.1,25.6,28.4,23.5,0,2.01,NA,NA,4.48,14.78,20.35,NA,NA,NA,2.39,4,4158,0.9620009620009621
2012-09-10,1.8,202.6,69.8,1012.8,210.9,25.3,27.5,23.2,0,2.36,NA,NA,8.61,29.22,41.7,NA,NA,NA,1.13,32,25159,1.2719106482769587
2012-09-11,1.6,185.6,68.9,1012.9,239.8,25.2,27.3,22.7,0,2.63,NA,NA,8.09,16.35,27.48,NA,NA,NA,2.61,11,7196,1.5286270150083379
2012-09-12,2.6,172,69.2,1010.2,206.5,24.6,28.5,20.5,0,3.49,NA,NA,16.74,23.04,48.3,NA,NA,NA,1.83,27,17672,1.5278406518786782
2012-09-13,2.4,187.8,46.8,1009,237.9,22.8,27.6,19.4,0,1.79,NA,NA,8.57,19.83,32.22,NA,NA,NA,1.52,38,22805,1.6663012497259373
2012-09-14,1.8,211.5,45.4,1009.4,249.8,23,26.5,19,0,3.47,NA,NA,15.39,28.13,48.78,NA,NA,NA,2.57,45,29326,1.53447452772284
2012-09-15,2,88.5,65.9,1010.2,245.9,22.7,24.6,19.8,0,4.41,NA,NA,15.3,37.3,60.43,NA,NA,NA,2.83,7,3347,2.091425156856887
2012-09-16,1.8,112.5,76.4,1010.6,182.4,23.3,25.6,21.5,0,4.44,NA,NA,6.65,27.48,37.09,NA,NA,NA,1.22,11,6947,1.5834173024327047
2012-09-17,1.4,122,74.6,1010.5,122.5,24,25.1,22.7,0,3.15,NA,NA,30.87,46.09,91,NA,NA,NA,2.39,37,25031,1.4781670728296912
2012-09-18,1.9,78.7,81.1,1009.7,70,23.3,24.3,22.6,0,4.83,NA,NA,36.43,42.1,97.14,NA,NA,NA,1.79,47,33555,1.4006854418119505
2012-09-19,1.5,163.4,76.9,1012.3,71.7,21.9,23.2,20.1,8.8,2.41,NA,NA,16.17,31.87,56.39,NA,NA,NA,1,34,19457,1.7474430796114508
2012-09-20,1.4,218.8,70.2,1014.8,49.2,22.1,22.9,21.6,0,4.03,NA,NA,25.91,36.48,73.96,NA,NA,NA,1.22,35,25169,1.390599547061862
2012-09-21,1.4,178.5,73.4,1013.2,172.8,23.1,25.6,20.6,0,5.74,NA,NA,39.39,37.96,97.61,NA,NA,NA,2.7,77,40521,1.9002492534735076
2012-09-22,2,78.4,73.4,1010.6,216.7,23.1,25,20.9,0,4.43,NA,NA,20.83,25.96,55.83,NA,NA,NA,1.43,8,6678,1.1979634621144055
2012-09-23,1.7,199.1,75.7,1007.6,77.9,24.3,26.1,22.8,0,4.18,NA,NA,6.43,20.83,30.17,NA,NA,NA,2.13,12,9382,1.2790449797484544
2012-09-24,4.2,266.8,46.8,1004.8,230,25.5,29.8,22.7,0,2.1,NA,NA,6.09,14.61,23.22,NA,NA,NA,1.04,86,43740,1.9661636945587564
2012-09-25,2.8,265.8,46,1000.8,199.6,23.8,27.5,21.7,0,5.28,NA,NA,21.57,35.48,66.78,NA,NA,NA,1.91,72,43991,1.6366984155850062
2012-09-26,2.6,236.6,53,1001.2,140.4,21,25.2,17.2,0.6,10.14,NA,NA,31.52,38.91,86.39,NA,NA,NA,3.39,83,42064,1.9731837200456446
2012-09-27,2.1,66,62.2,1011.5,92.2,19,20.7,16.6,0,4.6,NA,NA,20.78,37.96,69.57,NA,NA,NA,2.57,70,42446,1.6491542194788673
2012-09-28,2.5,51.2,45.6,1009.7,80.9,21.3,23.4,19.2,1,4.6,NA,NA,48.3,57,129.61,NA,NA,NA,2.04,86,44985,1.9117483605646326
2012-09-29,2,154.2,79,1007.5,11.9,18.8,22.8,16.5,68,3.77,NA,NA,13.57,35.83,55.57,NA,NA,NA,2.13,9,6043,1.4893264934635115
2012-09-30,1.3,160.8,67.2,1012.7,146,19.3,21.6,16.7,0,2.27,NA,NA,6.83,17.83,27.91,NA,NA,NA,1.04,16,12910,1.2393493415956622
2012-10-01,1.9,251.5,52,1014.8,211.5,20.5,23.7,17,0,2.65,NA,NA,18.57,35.57,63.52,NA,NA,NA,1.19,103,51242,2.0100698645642248
2012-10-02,1.4,145.1,61.6,1016.5,201.5,20.1,22.1,17.3,0,1.45,NA,NA,32.26,44.48,93.26,NA,NA,NA,2.65,82,47069,1.7421232658437613
2012-10-03,1.5,182.8,67.8,1015.2,201.2,21.1,24.3,16.9,0,2.26,NA,NA,40.35,42.74,103.83,NA,NA,NA,4.09,79,50892,1.552306845869685
2012-10-04,1.7,207.3,74.8,1013.3,197.8,22.1,25.3,19.4,0,2.07,NA,NA,21.74,39.09,72,NA,NA,NA,1.52,84,46362,1.8118286527759804
2012-10-05,1.4,138.2,76.4,1014.6,193.8,21.8,23.7,19.7,0,2.13,NA,NA,33.91,38.83,89.87,NA,NA,NA,3.04,72,41089,1.7522938012606781
2012-10-06,1.4,147.1,77.2,1015.3,186.3,21.3,23.1,18.6,0,1.59,NA,NA,19.52,34.91,63.83,NA,NA,NA,2.17,27,21580,1.2511584800741429
2012-10-07,1.3,149.5,74,1015.2,168.5,22.5,26,20.3,0,1.36,NA,NA,10.35,30.83,46.3,NA,NA,NA,2.61,11,10980,1.0018214936247722
2012-10-08,1.5,186,71.9,1013.2,150.1,23.1,26.2,20,0,3.08,NA,NA,33.43,37.7,88.48,NA,NA,NA,3.26,83,52980,1.5666289165722913
2012-10-09,1.5,161.2,76.6,1011.2,180.3,23.5,26.1,21.2,0,2.31,NA,NA,35.53,45.37,99.26,NA,NA,NA,2.32,77,49791,1.5464642204414452
2012-10-10,1.5,132.2,81.8,1009.3,115,23.1,24.5,21.7,1.1,1.61,NA,NA,35.83,39.3,92.83,NA,NA,NA,1.78,59,38364,1.537900114690856
2012-10-11,1.5,230.9,77.1,1005.4,80.3,22.3,24.4,20.8,4.2,1.47,NA,NA,30.73,35.14,81.5,NA,NA,NA,1.81,46,23619,1.9475845717430882
2012-10-12,1.1,181.1,78.4,1009.5,60.3,19.6,20.8,17.1,5.5,1.75,NA,NA,18.61,17.43,45.43,NA,NA,NA,1.09,17,14184,1.1985335589396504
2012-10-13,1.5,227.8,72.7,1009.6,114.2,18.7,20.8,16.7,6.8,1.01,NA,NA,14.65,23.39,44.35,NA,NA,NA,1,7,4099,1.7077335935594047
2012-10-14,2.8,248.7,58.5,1002.3,171,20,23.8,17.1,0.2,1.41,NA,NA,10.7,18.3,34.04,NA,NA,NA,1.3,23,20587,1.1172098897362415
2012-10-15,2.4,285.6,50.8,1005.5,187.7,17.5,21.6,14.3,0,1,NA,NA,15.48,24.48,47.57,NA,NA,NA,1.26,100,56328,1.7753160062491125
2012-10-16,2.1,251.2,48.2,1010.7,167.6,18.6,23.2,14.7,0,2.38,NA,NA,36.3,36.04,91,NA,NA,NA,2.35,53,28340,1.8701482004234298
2012-10-17,1.7,131.5,66.6,1009.5,156.8,20.5,23.2,17.6,0,2.3,NA,NA,45.86,50.38,119.29,NA,NA,NA,2.52,67,46795,1.431776899241372
2012-10-18,3.6,61.1,86.1,1006.2,77.3,21.5,22.7,20,0.6,1.75,NA,NA,30.35,50.48,95.61,NA,NA,NA,4,46,27411,1.6781584035606143
2012-10-19,3,64.6,88.9,1007.7,59.7,21.7,23.2,20.9,9.3,1.66,NA,NA,21.22,38.91,70.91,NA,NA,NA,1.74,81,40725,1.9889502762430942
2012-10-20,3.5,72.6,90.5,1007.5,42.5,21.7,22.4,20.9,4,1.12,NA,NA,18.7,27.57,54,NA,NA,NA,1.74,5,3165,1.5797788309636651
2012-10-21,2.3,117.3,74.7,1008.1,112.4,19.6,22.2,16.6,17.9,1.13,NA,NA,9.48,19.7,33.57,NA,NA,NA,4.43,3,2473,1.2131014961585118
2012-10-22,2.2,97,72.2,1012.6,107.2,18.8,20.9,16.4,1,1.13,NA,NA,49.61,41.43,116.65,NA,NA,NA,2.96,40,22779,1.7560033364063392
2012-10-23,1.1,180.9,69,1014.1,151.2,19.5,21.9,16.9,0,1.27,NA,NA,52,33.26,112.43,NA,NA,NA,2.52,62,34662,1.788702325313023
2012-10-24,1.3,136.4,74.8,1011.1,154.7,19,20.8,17.2,0,1.88,NA,NA,49.35,36.48,111.3,NA,NA,NA,4.52,51,32070,1.590271281571562
2012-10-25,1.5,63.6,84,1006.4,54,18.6,19.7,17.5,8.2,1.68,NA,NA,78.57,53.61,173.39,NA,NA,NA,3.7,57,31284,1.822017644802455
2012-10-26,2,180.6,76.2,995.2,65.9,18.7,21.3,17.4,4.6,1.28,NA,NA,26.61,32.78,73,NA,NA,NA,2.83,56,35772,1.565470200156547
2012-10-27,2.3,254.9,55.9,993.7,91.8,17,20.4,11.4,0,1,NA,NA,8.43,14.3,26.74,NA,NA,NA,1.17,12,10638,1.128031584884377
2012-10-28,3.8,295.5,23,1006.4,171,12,15.7,8.9,0,1,NA,NA,5.43,7.83,14.35,NA,NA,NA,1.57,12,7665,1.5655577299412917
2012-10-29,2.1,266,36.2,1009.6,162.4,12.1,15.2,7.9,0,1.23,NA,NA,35.52,32.96,85,NA,NA,NA,3.09,79,42586,1.855069741229512
2012-10-30,1.3,54.7,63.5,1001.6,38.8,12.9,15.1,10,8.7,2.23,NA,NA,66.29,50.76,151.19,NA,NA,NA,3.67,49,37788,1.296707949613634
2012-10-31,2.7,225.2,70.5,990.7,70.5,14.6,18.6,11.9,63.4,1.44,NA,NA,23.74,44.09,78.7,NA,NA,NA,1.57,44,28399,1.5493503292369448
2012-11-01,2.4,258,49.7,996.5,152.3,16,19.8,12.2,0,1.43,NA,NA,9.09,31,42.91,NA,NA,NA,1.35,9,7223,1.2460196594212931
2012-11-02,2.4,259.3,53.2,1006.7,153.6,17.8,21.9,14.8,0,2.24,NA,NA,41.17,44.26,104.96,NA,NA,NA,2.22,55,30496,1.8035152151101785
2012-11-03,1.5,247.1,61.6,1005,64.7,17.6,19.9,16,0,2.98,NA,NA,33.7,49.17,99.7,NA,NA,NA,2.35,21,14346,1.4638226683396067
2012-11-04,1.4,254,72.2,1000.2,59.7,17.9,20.1,15.8,0.8,2.13,NA,NA,8.65,30.43,42.09,NA,NA,NA,2.13,16,13040,1.2269938650306749
2012-11-05,2.7,281.7,48.2,1008.6,136.3,15.8,18.3,13.8,0,1.13,NA,NA,5.04,24.43,29.96,NA,NA,NA,1,84,48114,1.7458535977054495
2012-11-06,1.5,282.7,58.2,1016.3,81,14.4,17,12.8,0,2.78,NA,NA,46.04,44.48,111.52,NA,NA,NA,1.87,66,42312,1.559841179807147
2012-11-07,1,191.9,61.4,1023.4,115.1,13.3,15.6,10.9,0,2.93,NA,NA,57.74,49.26,136.65,NA,NA,NA,3.22,92,42883,2.145372292050463
