date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,casos_total,poblacio_total,incidencia_1000,no,no2,nox,o3,pm10,so2
2012-02-14,1.36458333333333,232.083333333333,56.4375,987.097916666667,114.416666666667,5.29583333333333,11.9,0.6,0,89,33482,2.65814467475061,37.33,56,113.54,22.25,46.17,10.74
2012-02-15,2.11875,304.770833333333,51.0416666666667,990.702083333333,174.3125,6.59583333333333,13.2,1.7,0,44,20809,2.11446970061031,40.54,52.33,119.67,21.54,40.54,9.83
2012-02-16,1.66666666666667,287.291666666667,50.5625,989.45625,175.9375,9.25208333333333,16.2,3.9,0,58,23471,2.47113459162371,41.04,60.08,123.5,18.5,44.5,7.3
2012-02-17,1.37291666666667,193.520833333333,76.3541666666667,993.283333333334,81.7916666666667,8.19583333333334,11.9,4.9,0,48,21335,2.24982423248184,31.96,54.46,103.92,18.08,40.42,7.43
2012-02-18,1.85208333333333,247.416666666667,72.0416666666667,990.577083333334,170.208333333333,8.31666666666667,14.7,4.3,0,8,5045,1.58572844400396,24.71,43.92,81.54,23.92,40.21,4.58
2012-02-19,1.15625,227.375,81.9166666666667,990.637499999999,77.75,7.275,12.3,3.4,0.2,2,950,2.10526315789474,13.75,41.29,61.88,19.54,43.96,8.88
2012-02-20,1.65416666666667,275.958333333333,50.3333333333333,993.541666666667,187.333333333333,7.75,13.7,4.7,0,94,41326,2.27459710593815,23.38,49.42,85.67,24.54,33.71,4.33
2012-02-21,1.41458333333333,228.270833333333,58.25,996.5125,181.958333333333,6.52291666666667,14,0.6,0,56,22810,2.45506356861026,35.62,57.08,117.17,23.42,48.75,7.04
2012-02-22,1.2375,224.9375,31.6875,995.29375,188.3125,10.125,17.3,4.6,0,61,26291,2.32018561484919,42.42,68.12,133.33,17.5,67,6.83
2012-02-23,1.49166666666667,261.8125,21.9375,995.56875,193.208333333333,12.9,20.7,5.7,0,30,15302,1.96052803555091,44.95,75.09,144.14,18.17,63.79,6.61
2012-02-24,1.5375,237.1875,31.4166666666667,996,183.354166666667,13.0416666666667,20.4,7.6,0,35,15557,2.24979109082728,36,74.54,130.21,17.42,63.29,7.67
2012-02-25,1.43125,221.708333333333,39.5208333333333,991.247916666667,180.354166666667,13.25,20.1,7.2,0,6,3132,1.91570881226054,27.54,68.04,114.5,22.83,54.12,10.25
2012-02-26,1.15833333333333,203.8125,53.0416666666667,986.822916666667,191.8125,14.6666666666667,23.2,9.5,0,7,3550,1.97183098591549,7.62,53.25,65.96,30.08,55.29,9.5
2012-02-27,1.8375,260.020833333333,75.1875,992.316666666667,164.208333333333,11.3083333333333,17.5,8.5,0,70,29478,2.37465228305855,37.46,54.04,111.58,22.83,49.61,5.54
2012-02-28,1.55,213.458333333333,81.2708333333333,993.15625,181.229166666667,10.0333333333333,17.2,5.3,0,43,17644,2.43708909544321,31.5,44.21,95.46,25.29,44.33,5.5
2012-02-29,1.39791666666667,237.604166666667,60.2291666666667,991.639583333333,197.479166666667,12.4479166666667,20.3,6.1,0,43,18256,2.35539000876424,35.38,61.75,116.29,20.33,51.54,5.25
2012-03-01,1.58541666666667,225.75,55.875,992.78125,198.5625,13.31875,20.9,7.9,0,36,15040,2.3936170212766,26.46,56.81,116.5,21.62,55.54,3.52
2012-03-02,1.8375,277.0625,72.9583333333333,995.14375,210.3125,11.5020833333333,16.5,7.2,0,38,17350,2.19020172910663,22.38,37.9,90.04,39.5,41.58,2.67
2012-03-03,2.09166666666667,235.125,73.1875,994.6625,154.395833333333,12.1458333333333,17.6,9.1,0,3,1647,1.82149362477231,8.48,38.62,60.71,36.38,38.96,3.46
2012-03-04,2.025,273,57.5625,991.052083333333,143.166666666667,13.65625,19.5,10.5,0,NA,NA,NA,7.15,31.12,55.58,31.12,35.67,4.58
2012-03-05,2.37083333333333,258.625,50.9791666666667,992.010416666667,222.25,10.7479166666667,16.3,7,0,52,24709,2.10449633736695,4.58,23.44,38.54,51.54,21.79,2.5
2012-03-06,1.7375,246.333333333333,43.8125,991.039583333333,196.020833333333,9.23125,15.4,4.9,0,42,18938,2.21776322737353,18.37,43.8,83.91,31.2,32.88,6.66
2012-03-07,1.73541666666667,259.708333333333,52.3958333333333,994.83125,218.020833333333,9.68541666666667,17.5,4.4,0,33,14516,2.27335354092036,17.67,42.44,82.83,36.54,33.5,3.02
2012-03-08,2.13333333333333,241.229166666667,56.3541666666667,992.489583333333,217.479166666667,9.85625,16.7,5.7,0,20,8479,2.35876872272674,25.46,47.25,101.62,33.42,45.75,7.67
2012-03-09,1.78958333333333,221.395833333333,50.375,998.760416666666,196.645833333333,9.40416666666667,16.3,5.4,0,27,12289,2.19708682561641,17.4,42.04,86.38,34.96,38.54,3.12
2012-03-10,1.79791666666667,270.333333333333,47.9583333333333,998.7625,228.333333333333,10.825,18.2,5.6,0,7,3488,2.00688073394495,7.52,40.04,61.96,45.29,41.29,5.21
2012-03-11,1.44791666666667,273.020833333333,45.9166666666667,993.377083333333,229.291666666667,13.3895833333333,20.8,7.1,0,1,246,4.0650406504065,3.58,34.48,42.33,39.88,38.88,5.85
2012-03-12,1.63958333333333,250.854166666667,48.0416666666667,993.472916666667,228.916666666667,13.7916666666667,21.5,8.2,0,48,20354,2.35825881890537,20.15,46.04,96.79,31.58,53.87,5.15
2012-03-13,1.64375,205.458333333333,49.75,993.7,229.145833333333,15.1375,23.2,9.8,0,25,9504,2.63047138047138,21.48,55.54,101.21,30.92,59.88,5.35
2012-03-14,1.4375,211.1875,50.7916666666667,995.320833333333,228.729166666667,14.5520833333333,22.2,9.3,0,35,16675,2.09895052473763,30.48,70.38,134.58,28.04,66.54,4.62
2012-03-15,1.0125,202.229166666667,59.875,997.066666666667,230.791666666667,12.65,21,7.6,0,38,17528,2.16795983569147,24.62,59.85,115.83,32.62,56.33,3.15
2012-03-16,1.61666666666667,212.8125,51.9791666666667,995.55625,244.25,12.5895833333333,21.9,6.6,0,20,8123,2.46214452788379,21.8,50.6,103.67,25.9,46.96,3.49
2012-03-17,1.24375,206.854166666667,67.9583333333333,991.633333333333,235.541666666667,12.3270833333333,21.2,6.4,0,2,316,6.32911392405063,7.52,35.79,56.46,49.38,39.62,5.19
2012-03-18,2.29791666666667,276.020833333333,55.5625,990.610416666666,247.125,12.8583333333333,18.3,7.2,0,1,852,1.17370892018779,2.48,17.79,30.75,53.75,34.29,1.83
2012-03-19,2.21458333333333,219.041666666667,60.25,997.160416666667,200.833333333333,9.92708333333333,15.8,6.1,0.1,30,13668,2.19490781387182,3.42,18.52,27.92,63.62,18.67,1.5
2012-03-20,2.0125,144.458333333333,59.8125,997.210416666667,209.166666666667,10.2270833333333,16.6,4.7,2.5,30,10692,2.80583613916947,13.83,27.9,58.79,42.38,25,2.65
2012-03-21,2.6375,119.208333333333,93.5208333333333,993.129166666667,11.9166666666667,10.425,11.7,7,49.5,22,8707,2.52670265303779,3.42,26.71,43.17,53.33,27.75,1.94
2012-03-22,1.47708333333333,233.291666666667,88.4583333333333,992.68125,106.333333333333,9.90208333333334,14.1,7.1,18.9,12,5644,2.12615166548547,8.17,40.77,63.12,39.21,19.42,2.02
2012-03-23,1.53541666666667,221.979166666667,75.9375,993.177083333333,249.625,10.93125,17.2,5.3,0,17,9230,1.84182015167931,15.1,34.88,69.92,35.33,26.79,2.44
2012-03-24,1.48125,210.666666666667,67.75,993.06875,255.479166666667,12.6666666666667,19.2,6.5,0,7,4082,1.71484566389025,12.25,32.1,63.12,39.04,36.62,3.88
2012-03-25,1.70416666666667,240.375,52.9375,993.760416666667,260.395833333333,15.4083333333333,23.1,9.5,0,5,2257,2.21533008418254,5.36,30.89,44.59,43.18,37.27,4.33
2012-03-26,1.85833333333333,211.666666666667,57.5208333333333,995.335416666667,243.958333333333,13.80625,18.6,9.7,0,41,17199,2.38385952671667,16.55,44.8,94.08,41.79,57.96,4.05
2012-03-27,1.66458333333333,212.020833333333,52.9583333333333,996.045833333333,246.770833333333,14.44375,21.1,8.7,0,22,8369,2.62874895447485,21.12,45.73,96.25,49.62,55.5,5.62
2012-03-28,1.54375,205.625,41.9583333333333,994.3375,265.791666666667,16.0270833333333,23.1,11.3,0,23,8739,2.63188007781211,18.96,53.69,96.67,46.92,57.12,6.1
2012-03-29,1.54791666666667,225.145833333333,41.125,989.65,265.583333333333,16,23.5,8.9,0,8,3006,2.66134397870925,5.69,39.96,57.46,55.58,40.62,5.62
2012-03-30,1.4875,243.229166666667,39.8541666666667,983.364583333333,270.625,18.78125,26.8,13.5,0,28,12644,2.21448908573236,20.77,63.42,108.42,43.12,58,4.83
2012-03-31,1.8,223.229166666667,46.8541666666667,980.025,264.9375,17.0541666666667,22.8,10.6,0,2,1351,1.48038490007402,7.79,38.98,64.54,47.96,44.46,5.42
2012-04-01,1.86458333333333,215.833333333333,49.0208333333333,978.158333333333,269.729166666667,16.71875,23.1,10.7,0,NA,NA,NA,4.69,37.06,52.21,50.92,35.46,4.62
2012-04-02,1.65208333333333,199.270833333333,67.5416666666667,978.325,240.895833333333,13.7375,20.2,9.6,0,19,9461,2.00824437163091,20.28,37.94,83.48,42.09,38.88,2.88
2012-04-03,0.616666666666667,130.979166666667,94.0833333333333,976.747916666667,45.6875,12.3145833333333,13.8,11.1,7.7,22,8095,2.71772699197035,29.96,54.56,125.38,15.04,37.58,1.83
2012-04-04,1.31666666666667,158.0625,95.6666666666667,976.64375,45.7916666666667,11.0458333333333,12.2,9.3,34.4,21,10399,2.01942494470622,7.44,41.44,63.47,30.41,18.76,1.27
2012-04-05,0.822916666666667,149.541666666667,91.0833333333333,978.2375,76.1666666666667,11.3645833333333,13.3,10.3,4,25,10945,2.28414801279123,6.71,33.92,53.04,30.04,20.54,1
2012-04-06,2.10625,253.375,77.625,978.172916666667,158.041666666667,11.51875,16.7,8.6,0,6,3147,1.90657769304099,3.5,15,26.54,49.54,17.62,1.92
2012-04-07,3.00416666666667,299.75,55.4166666666667,978.575,258.083333333333,11.44375,15.7,7.1,0,7,3589,1.95040401225968,1.77,9.52,14.21,70.33,10.92,1.79
2012-04-08,1.89166666666667,296.479166666667,59.9166666666667,981.777083333333,297.9375,13.5375,20.8,8.8,0,2,2028,0.986193293885602,1.25,12.23,15.88,69.25,16.25,2.25
2012-04-09,1.80416666666667,227.0625,74.1041666666667,982.25,160.041666666667,11.9979166666667,16,8.4,0,NA,NA,NA,3.03,21.94,31.42,52.62,16.96,2.79
2012-04-10,2.03333333333333,219.3125,75.9791666666667,973.866666666667,158.9375,12.65,19.6,8.3,0.3,31,13387,2.31567939045342,26.38,43.76,103.08,33.92,36.17,2.85
2012-04-11,3.25625,300.875,51.3541666666667,976.658333333333,281.1875,12.9729166666667,18,8.5,0,16,6949,2.30248956684415,3.98,13.21,25.08,69.92,15.83,1.44
2012-04-12,1.15833333333333,192.8125,70.2916666666667,974.058333333333,85.8125,12.4583333333333,14.6,9.6,1.1,21,9760,2.1516393442623,30.29,59.21,127.04,19.5,32.62,3.54
2012-04-13,1.78541666666667,277.354166666667,73.6666666666667,972.589583333333,153.458333333333,11.3145833333333,16.6,8.2,1,23,10625,2.16470588235294,4.88,25.44,42.17,44.46,15.58,1.46
2012-04-14,2.38333333333333,266.020833333333,65.2708333333333,971.08125,180.416666666667,10.2395833333333,15.4,7,0.6,10,7230,1.38312586445367,2.65,18.04,25.25,57.67,12.38,1.33
2012-04-15,2.1625,260.3125,68.0208333333333,973.710416666666,198.5,9.91875,16.5,7.6,2.4,4,1968,2.03252032520325,2.4,17.1,29.29,54.17,13.83,1.31
2012-04-16,3.4,283.770833333333,46.6041666666667,980.535416666667,225.416666666667,11.16875,16.8,7.4,0,32,14807,2.16114000135071,2.85,18.1,28.75,69.67,16.5,1.25
2012-04-17,2.99375,300.8125,45.3125,982.114583333333,322.145833333333,10.9958333333333,18,5.5,0,19,8229,2.30890752217766,4.06,22.98,39.75,67.21,23.88,1.35
2012-04-18,2.34583333333333,220.375,64.9791666666667,973.552083333333,136.25,12.125,17.1,8.2,0.1,28,9018,3.10490130849412,11.44,38.92,69.29,48.38,29.79,2.94
2012-04-19,3.41458333333333,297.25,51.7708333333333,968.933333333333,234.979166666667,13.2958333333333,19,8.1,0.7,16,6283,2.54655419385644,2.52,14.75,20.33,74.71,12.62,1.98
2012-04-20,3.125,297,50.8125,975.514583333333,276.6875,13.9041666666667,19.6,8.1,0,16,5961,2.68411340379131,2.21,14.52,21.5,70,16.38,1.85
2012-04-21,1.82291666666667,244.3125,66.7291666666667,981.114583333333,283.770833333333,14.7354166666667,21.4,9.1,1.7,4,2470,1.61943319838057,6.9,25.79,44,54.75,24.21,4.58
2012-04-22,2.71458333333333,167.583333333333,81.0208333333333,984.86875,150.229166666667,12.1354166666667,15,10.6,0.1,8,4605,1.73724212812161,1.17,8.9,10.38,75.83,18.04,1.33
2012-04-23,2.22708333333333,238.395833333333,77.6875,980.58125,219.1875,13.375,17.2,9.9,0.2,30,10558,2.84144724379617,3.13,8.91,21.17,73.88,15.71,1.44
2012-04-24,3.53333333333333,278.75,45.3958333333333,979.55625,323.083333333333,13.64375,18.4,9.6,0,19,8184,2.32160312805474,1.95,14.32,20.14,79.73,18.35,1.76
2012-04-25,2.97708333333333,205.520833333333,72.9791666666667,979.05625,264.458333333333,14.53125,19.1,10.9,0,18,7661,2.34956272027151,29.23,38.69,98.62,51,41.62,4.52
2012-04-26,1.625,141.208333333333,73.1666666666667,980,300.645833333333,17.1104166666667,24.5,13,0,21,8168,2.57100881488737,3.62,33.64,45.29,62.33,42.83,2.18
2012-04-27,1.76041666666667,202.916666666667,72.8958333333333,981.30625,95.7083333333333,16.2479166666667,19.9,12.9,0,10,5546,1.80310133429499,6.73,47.05,74.54,42,48,1.38
2012-04-28,3.22916666666667,167.5,83.6458333333333,976.110416666667,96.9166666666667,15.34375,17.6,11.6,9.9,4,1020,3.92156862745098,1.25,17.79,21.83,72.58,48.08,1.21
2012-04-29,2.7125,243.541666666667,62.7083333333333,981.683333333333,333,13.8583333333333,19.2,9.7,0,4,1891,2.11528291909043,1.5,7.38,9.38,83.42,10.54,1.15
2012-04-30,2.85,229.729166666667,75.1875,981.6625,239.020833333333,12.6083333333333,16.9,9.6,19.5,23,8319,2.76475537925231,2.25,8.35,14.54,85.12,12.46,1.02
2012-05-01,2.11875,219.625,70.125,985.835416666667,327.625,13.1104166666667,19.6,7.1,0,6,4588,1.3077593722755,2.06,14.69,21.38,62.33,16.75,1.12
2012-05-02,1.87708333333333,243.083333333333,62.0208333333333,986.6125,347.625,14.2791666666667,22.2,8.3,0,34,14224,2.39032620922385,13.63,20.83,42.1,62.9,21.25,1.09
2012-05-03,1.77083333333333,264.5625,70.9583333333333,983.089583333333,342.875,15.4645833333333,22.1,10.3,0,25,13635,1.83351668500183,13.39,28.05,64.21,54.88,31.04,1.62
2012-05-04,1.82708333333333,232.416666666667,75.2708333333333,978.5875,205.583333333333,15.6229166666667,22.4,11.6,0,15,4736,3.16722972972973,13.85,43.79,81.12,42.04,35.79,3.06
2012-05-05,2.34375,261.958333333333,59.7708333333333,978.410416666667,310.270833333333,16.6125,22.5,11.7,0,2,1224,1.63398692810458,9.5,22.88,43,51.67,21.79,1.65
2012-05-06,2.23333333333333,189.1875,70.5833333333333,983.0125,267.166666666667,14.5666666666667,18.7,10.6,0,7,2724,2.5697503671072,2.12,15.75,20.04,61.04,17.58,1.27
2012-05-07,2.12291666666667,203.458333333333,64.5416666666667,988.0625,279.541666666667,16.55,22.3,9.9,0,36,12652,2.84539993676889,12.77,28.69,61.5,49.33,24.46,1.48
2012-05-08,1.96875,258.270833333333,57.0208333333333,986.470833333333,254.208333333333,19.525,26.5,13.1,0,20,10644,1.87899285982713,22.56,37.71,82.88,47.04,37.71,2.73
2012-05-09,1.5125,208.020833333333,70.1458333333333,989.179166666667,336.895833333333,18.61875,25.1,13.4,0,25,10323,2.421776615325,10.71,38.73,61.67,51.58,44.86,1.85
2012-05-10,1.63333333333333,242.6875,37.3125,993.116666666667,345.625,20.9791666666667,29.1,13.3,0,14,9142,1.53139356814701,12.92,33.27,63.62,57.33,41.29,1.75
2012-05-11,2.69583333333333,278.875,38.0208333333333,994.4875,351.5,22.59375,27.6,17.7,0,22,10144,2.16876971608833,14.27,37.84,71.09,47.09,37.38,2.29
2012-05-12,2.0625,205.375,46.7708333333333,993.108333333333,316.3125,24.3916666666667,33.8,19.7,0,3,780,3.84615384615385,10.42,46.52,71.12,51.42,37.88,6.79
2012-05-13,2.53125,180.729166666667,76.3958333333333,989.2,280.791666666667,18.675,22,16.3,0.5,3,801,3.74531835205992,1.73,20.12,25,58.25,26.71,1.21
2012-05-14,1.85833333333333,255.270833333333,61.9166666666667,986.297916666667,350.541666666667,18.3979166666667,23.4,15.1,0,27,9232,2.92461005199307,2.71,13.27,20.33,77.58,22.12,1.02
2012-05-15,2.25625,205.583333333333,63.1875,986.639583333334,344.145833333333,18.3145833333333,24.6,14.4,0,15,6094,2.46143747948802,3.35,17.88,29.54,85.5,31.71,1.27
2012-05-16,1.76458333333333,215.9375,66.4583333333333,990.8625,176.229166666667,15.0791666666667,19.5,12.5,0,18,7668,2.34741784037559,3.67,17.19,31.67,76.25,29.65,1.14
2012-05-17,1.25416666666667,207.25,83,986.622916666667,115.104166666667,14.55625,19.3,11,0.6,26,9339,2.78402398543741,16,30.81,64.96,55.54,34.29,1
2012-05-18,2.41458333333333,133.291666666667,78.8958333333333,981.341666666667,205.625,15.9625,20.2,13.4,0,14,7219,1.93932677656185,6.1,27.83,46.17,65.08,35.38,1.21
2012-05-19,1.20208333333333,146.958333333333,76.8333333333333,977.822916666667,134.541666666667,16.1020833333333,20.3,12.5,0,4,2638,1.51630022744503,1.87,22.19,31.29,87.21,35.17,1.73
2012-05-20,1.48125,234.0625,83.3125,974.75625,156.333333333333,14.2479166666667,19.1,10,13.5,NA,NA,NA,1.62,16.63,22.5,54,22,1.33
2012-05-21,4.27083333333333,313.958333333333,61.0833333333333,977.09375,167.375,13.56875,17.9,9.9,0,16,5814,2.75197798417613,2.52,12.87,21.5,64.29,14.67,1
2012-05-22,3.3,318.916666666667,51.3958333333333,983.716666666667,243.604166666667,17.8270833333333,23.1,12.6,0.2,20,6689,2.98998355509045,4.09,21.51,38.43,59.08,17.79,2.03
2012-05-23,2.18541666666667,241.270833333333,49.6666666666667,988.635416666667,344.9375,20.35625,29.1,14.8,0,16,6222,2.57152041144327,5.27,25.31,42,51.67,24.04,1.15
2012-05-24,1.43958333333333,242.666666666667,43.1666666666667,988.964583333333,352.458333333333,21.4145833333333,28.8,13.9,0,14,7268,1.9262520638415,18.15,35.38,78.33,52.79,32.67,1.53
2012-05-25,2.1125,274.854166666667,43.0833333333333,985.13125,353.6875,22.6791666666667,28.4,17.9,0,10,5531,1.80799132164166,14.86,38.81,71.05,56.9,42.32,2.18
2012-05-26,1.60625,265.520833333333,61.875,985.379166666667,272.333333333333,20.48125,26.4,15.6,0,6,1608,3.73134328358209,6.48,30.06,42.46,54.88,34.54,1.06
2012-05-27,1.94791666666667,198.916666666667,65.7291666666667,986.78125,349.729166666667,20.1770833333333,26.6,14.4,0,NA,NA,NA,2.44,16.02,19.71,66.62,25.71,1.06
2012-05-28,1.98541666666667,198.541666666667,58.9791666666667,985.7875,300.229166666667,21.09375,28,15.7,0,17,8251,2.06035632044601,10.35,24.73,48,53.92,31.38,1.02
2012-05-29,1.79166666666667,216.166666666667,53.8541666666667,985.389583333333,335.166666666667,22.3958333333333,29.7,16.5,0,27,10464,2.5802752293578,11.13,21.44,40.67,58.08,28.79,1.1
2012-05-30,1.95,225.833333333333,47.8125,988.827083333333,346.854166666667,23.4979166666667,31.3,16.7,0,17,6849,2.48211417725215,11.4,29.62,58.38,51.58,39.71,1.33
2012-05-31,2.02291666666667,202.520833333333,44.6041666666667,989.645833333333,345,23.8979166666667,31.8,18.1,0,19,8743,2.17316710511266,12.92,30.65,63.17,56.83,39.12,2.38
2012-06-01,1.68541666666667,241.645833333333,42.9583333333333,986.627083333333,353.5625,24.04375,31.8,17.2,0,21,9276,2.26390685640362,14.79,34.17,71.54,56.58,41.33,2.65
2012-06-02,1.725,252.291666666667,37.5416666666667,984.008333333333,352.520833333333,24.9604166666667,31.9,20.2,0,4,1516,2.63852242744063,4.85,23.46,40.29,72.71,32.77,3.46
2012-06-03,2.51666666666667,217.125,68.4166666666667,984.479166666667,179.291666666667,21.41875,26.9,16.1,25.2,6,1992,3.01204819277108,1.42,18.94,24.21,66.58,29.38,1.69
2012-06-04,2.69375,197.4375,80.3541666666667,986.5,313.791666666667,19.6395833333333,24.2,16,0.1,19,7560,2.51322751322751,9.06,13.77,32.17,43.5,23.74,1.04
2012-06-05,1.67291666666667,237.729166666667,75.1666666666667,986.2875,334.291666666667,21.0958333333333,26.8,15.6,0,22,9754,2.25548492925979,7.18,12.58,25.29,66.83,23.58,1.16
2012-06-06,1.775,181.3125,78.0416666666667,981.714583333333,286.791666666667,22.4979166666667,28.9,19.1,0,29,10979,2.64140632115858,6.02,23.79,37.52,50.41,38.5,1
2012-06-07,1.15,179.4375,71.25,977.8,323.291666666667,23.2875,31,16.9,0,13,6430,2.02177293934681,7.98,26.48,46.79,54.46,42.38,1
2012-06-08,2.0375,235.5,70.5208333333333,981.827083333333,299.958333333333,21.8729166666667,27.3,17.9,0.2,14,6455,2.16886134779241,11.02,20.98,47.25,55.62,35.14,1
2012-06-09,2.66041666666667,257.270833333333,67.1666666666667,986.73125,284.4375,20.5854166666667,25.5,15.8,0,NA,NA,NA,1.85,7.38,15,63.96,23.43,1.02
2012-06-10,2.28125,213.479166666667,68.1458333333333,982.39375,296.895833333333,22.9375,28.6,18.7,0,NA,NA,NA,1.88,9.54,17.21,60.5,29.54,1.04
2012-06-11,2.91041666666667,162.166666666667,74.9791666666667,979.3375,210.208333333333,19.6,23.5,16.3,0,10,4236,2.36071765816808,3.4,9.74,17.83,50.54,17.83,1
2012-06-12,2.3125,259.25,56.9583333333333,981.85,351.854166666667,18.8916666666667,26.7,13.1,0,17,7882,2.15681299162649,3.79,11.25,18.42,63.88,25.04,1
2012-06-13,2.62916666666667,168.479166666667,72.0833333333333,987.904166666667,265,18.45625,22.5,13.5,0,14,6684,2.09455415918612,9.42,20.29,41.54,43.92,26.62,1
2012-06-14,1.79791666666667,200.875,63.0416666666667,987.635416666667,321.0625,20.60625,27.2,15.6,0,6,1541,3.89357560025957,7.83,15.06,34.79,55.5,26.33,1.02
2012-06-15,1.81458333333333,225.25,51.0833333333333,989.229166666667,370.4375,22.3020833333333,31.2,15.1,0,15,4806,3.1210986267166,14.17,20.73,50.88,53.21,32.7,1
2012-06-16,1.42916666666667,246.875,44.8333333333333,989.377083333333,367.958333333333,23.6854166666667,31.2,16.1,0,16,10823,1.47833317934029,3.9,18.17,28.29,58.54,27.29,1
2012-06-17,1.85833333333333,196.895833333333,56.1666666666667,988.85,357.770833333333,22.5979166666667,28.1,16.7,0,NA,NA,NA,2.1,16.4,22.71,62.08,28.08,1
2012-06-18,2.16458333333333,195.333333333333,56.9791666666667,986.983333333333,320.666666666667,22.5145833333333,28.5,17.3,0,16,5312,3.01204819277108,11.96,27.48,52.25,51.67,38,1
