date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,casos_total,poblacio_total,incidencia_1000,c6h6,co,no,no2,nox,o3,so2
2012-02-15,3.24583333333333,290.979166666667,55.7708333333333,NA,164.958333333333,7.72708333333333,15.9,0,0,76,36165,2.10147933084474,NA,0.45,26.64,42.05,NA,34.04,4
2012-02-16,3.27291666666667,257.583333333333,60.625,NA,165.729166666667,9.125,15.9,1.7,0,62,33352,1.85895898296954,NA,0.38,13.42,30.88,NA,41.38,3
2012-02-17,2.63333333333333,269.729166666667,72.0625,NA,104.645833333333,8.975,13.7,5.6,0,71,34797,2.04040578210765,NA,0.41,13.58,29.83,NA,42.46,3.25
2012-02-18,3.51041666666667,279.0625,76.1458333333333,NA,160.729166666667,7.60208333333333,14.2,3.2,0,17,11713,1.45137880986938,NA,0.41,9.83,27.33,NA,41.58,2.71
2012-02-19,2.48541666666667,277.333333333333,76.4791666666667,NA,66.3958333333333,7.575,12.2,3.6,0,1,506,1.97628458498024,NA,0.36,12.75,30,NA,46.92,2.25
2012-02-20,2.94791666666667,248.8125,53.4166666666667,NA,170.5,8.95,14.4,3.6,0,110,53057,2.07324198503496,NA,0.37,11.42,35.08,NA,41.79,2.83
2012-02-21,2.72708333333333,265.625,60,NA,166.104166666667,6.68125,13.1,2.7,0,102,44897,2.27186671715259,NA,0.48,23.33,47.5,NA,34.21,4.94
2012-02-22,3.27708333333333,283.666666666667,46.875,NA,175.9375,8.75625,15.8,3.7,0,70,38001,1.84205678797926,NA,0.53,37.25,54.83,NA,36.77,6.5
2012-02-23,3.86666666666667,285.875,34.4375,NA,180.895833333333,11.0395833333333,18.8,5.3,0,63,36800,1.71195652173913,NA,0.55,31.46,53.29,NA,25.46,6.08
2012-02-24,2.82083333333333,253.75,49.6041666666667,NA,169.9375,11.0729166666667,18.4,5.8,0,65,33671,1.93044459624009,NA,0.52,19.96,46.17,NA,34.17,6.08
2012-02-25,2.4875,257.75,62.3333333333333,NA,162.916666666667,10.3208333333333,17.4,4.8,0,13,7993,1.6264231202302,NA,0.5,13.29,38.83,NA,41.12,5.71
2012-02-26,2.42291666666667,225.625,65,NA,176.666666666667,12.39375,20,6.7,0,1,903,1.10741971207087,NA,0.47,18.58,27.5,NA,49.17,5.25
2012-02-27,3.64375,272.125,77.1875,NA,148.604166666667,10.975,16,5.9,0,85,44170,1.92438306542902,NA,0.5,20.96,28.5,NA,42.38,9.5
2012-02-28,2.50416666666667,256.6875,82.8125,NA,159.375,10.19375,16.1,6.2,0,89,42599,2.08925092138313,NA,0.54,19.83,35.21,NA,46.25,NA
2012-02-29,2.95416666666667,267.520833333333,81.6875,NA,183.958333333333,10.6125,17,6.2,0,63,30529,2.0636116479413,NA,0.58,23.29,39.42,NA,36.65,NA
2012-03-01,3.10416666666667,259.916666666667,77.3541666666667,NA,184.666666666667,10.83125,17,6.9,0,53,29422,1.80137312215349,NA,0.45,17,29.17,NA,59.54,4.18
2012-03-02,3.74166666666667,262.583333333333,80.9791666666667,NA,195.1875,10.3916666666667,16.6,5.1,0.1,45,25158,1.78869544478893,NA,0.31,8.17,26.96,NA,65.46,3.58
2012-03-03,2.37708333333333,242.125,81.1875,NA,164.6875,11.2208333333333,17,7.4,0,18,12263,1.46783005789774,NA,0.3,6.5,25.5,NA,46.25,3.54
2012-03-04,3.06666666666667,276.4375,68.3333333333333,NA,134.4375,12.73125,18.2,7.8,0,3,1707,1.75746924428822,NA,0.21,2.5,12.36,NA,70.08,2.54
2012-03-05,4.30833333333333,241.104166666667,53.75,NA,208.5625,12.5479166666667,18.6,8.8,0,80,41743,1.91648899216635,NA,0.22,5.21,17.92,NA,65.65,2.55
2012-03-06,3.34583333333333,221.25,48.2291666666667,NA,182.4375,10.2041666666667,14.7,2.5,0,63,29805,2.11373930548566,NA,0.24,3.96,14.54,NA,71.75,2.13
2012-03-07,3.21875,271.520833333333,53.6666666666667,NA,203.604166666667,9.49583333333334,16.6,4,0,49,24796,1.97612518148088,NA,0.25,4.67,16.54,NA,67.5,3.58
2012-03-08,2.97708333333333,270.145833333333,62.0625,NA,200.729166666667,9.84166666666667,16.6,5.2,0,47,25260,1.86064924782264,NA,0.25,6.62,22.83,NA,59.42,2.83
2012-03-09,3.43958333333333,236.0625,52,NA,203.229166666667,10.5625,16.7,5,0,32,16088,1.98906016907011,NA,0.28,8.38,23.38,NA,69.58,4.25
2012-03-10,3.37708333333333,263.666666666667,56.7083333333333,NA,210.375,10.64375,17.8,4.3,0,12,9247,1.29771817886882,NA,0.31,7.62,21.79,NA,57.62,3.75
2012-03-11,3.40208333333333,252.1875,62.25,NA,212.3125,11.8895833333333,19.1,6,0,6,5809,1.03288001377173,NA,0.33,14.33,29.21,NA,47.17,4.5
2012-03-12,3.76458333333333,272.916666666667,57.0416666666667,NA,214.5,12.5520833333333,19.9,7,0,69,34887,1.97781408547597,NA,0.37,17,35.62,NA,50.79,4.92
2012-03-13,2.55625,247.395833333333,67.625,NA,214.1875,12.48125,20,7.4,0,48,24257,1.97881024034299,NA,0.42,16.46,48.25,NA,38.48,4.71
2012-03-14,2.375,233.270833333333,71.2708333333333,NA,213.479166666667,12.8854166666667,20.6,7.1,0,47,20340,2.31071779744346,NA,0.41,17.5,40.33,NA,47.96,4.04
2012-03-15,1.8,221.770833333333,85.1666666666667,NA,213.958333333333,9.78958333333333,15,4.4,0,56,28925,1.93604148660328,NA,0.37,19.58,43.92,NA,48.83,4.71
2012-03-16,2.7875,213.25,69.875,NA,228.208333333333,11.7291666666667,18.4,5.5,0,49,21680,2.26014760147602,NA,0.31,8.88,20.08,NA,68.75,3.88
2012-03-17,3.05416666666667,264.125,73.5833333333333,NA,220.875,11.4270833333333,17.8,6.1,0,4,4770,0.838574423480084,NA,0.25,5.92,7.96,NA,73,2.96
2012-03-18,3.46041666666667,258.604166666667,57.375,NA,231.3125,14.3270833333333,20.7,8.6,0,4,1880,2.12765957446809,NA,0.21,7.46,7.33,NA,81.21,2.58
2012-03-19,2.9,247.541666666667,61.7708333333333,NA,228.145833333333,11.5895833333333,16.1,7.9,0,72,33674,2.13814812615074,NA,0.22,8.71,13.5,NA,71.42,2.96
2012-03-20,5.42708333333333,167.854166666667,61.4791666666667,NA,182.354166666667,11.2854166666667,15.9,6.5,1.2,48,28486,1.68503826441059,NA,0.27,9.62,20.17,NA,66.33,2.75
2012-03-21,6.62708333333333,88.9791666666667,84.6458333333333,NA,20.6666666666667,12.9041666666667,13.8,10.7,22.4,29,16214,1.78857777229555,NA,0.26,10.12,18.67,NA,68.5,3
2012-03-22,2.19583333333333,263.583333333333,86.375,NA,141.8125,11.38125,16.2,8.2,9.6,42,33797,1.24271385034175,NA,0.32,11.42,27.74,NA,49.54,3.57
2012-03-23,2.34375,255.791666666667,79.3541666666667,NA,233.791666666667,11.4520833333333,16.6,7.4,0,31,15763,1.96663071750301,NA,0.3,6.29,24.83,NA,61.54,3.62
2012-03-24,2.41666666666667,243.5625,76.625,NA,240.0625,12.3020833333333,17.3,7.8,0,3,2337,1.28369704749679,NA,0.31,7.23,22.59,NA,64.41,3.91
2012-03-25,3.48125,270.708333333333,69.2083333333333,NA,247.625,13.9333333333333,20.2,9.6,0,4,3862,1.03573278094252,NA,0.34,12.04,36.04,NA,63.88,4.75
2012-03-26,3.03125,212.875,70.3125,NA,220.354166666667,13.4729166666667,17.6,10.1,0,69,34697,1.98864455140214,NA,0.31,6.96,30.5,NA,87.42,4.25
2012-03-27,2.66041666666667,251.020833333333,62.8333333333333,NA,232.9375,13.9541666666667,19.8,9.1,0,39,25837,1.509463172969,NA,0.33,11.08,28.67,NA,94.91,4.21
2012-03-28,2.88125,255.479166666667,57.6458333333333,NA,249.354166666667,14.78125,22.6,9.5,0,41,21953,1.86762629253405,NA,0.33,7.42,27,NA,91.38,4.62
2012-03-29,2.77708333333333,263.625,62.1041666666667,NA,253.979166666667,13.9416666666667,20.9,8.1,0,23,12966,1.77387012185716,NA,0.38,17,41.5,NA,81.5,5.38
2012-03-30,3.24583333333333,264.0625,58.0208333333333,NA,254.875,16.1291666666667,24.1,11.1,0,48,24008,1.99933355548151,NA,0.35,8.33,30.58,NA,78.96,5.42
2012-03-31,2.11666666666667,240.583333333333,73.2083333333333,NA,251.5,14.5125,20,9.9,0,16,10067,1.58935134598192,NA,0.32,8.33,28.58,NA,73.96,5.79
2012-04-01,2.40625,254.3125,68.7291666666667,NA,256.375,14.64375,20.8,9.3,0,NA,NA,NA,NA,0.32,12.45,30.09,NA,70.67,5
2012-04-02,2.46041666666667,222.229166666667,75.5416666666667,NA,235.645833333333,13.5625,19.1,8.8,0,51,21193,2.40645496154391,NA,0.32,15.25,45.96,NA,44.95,2.92
2012-04-03,1.8125,225.604166666667,89.6458333333333,NA,73.7708333333333,13.6645833333333,16.2,11.4,7.1,45,23980,1.87656380316931,NA,0.31,9.5,34.88,NA,52.29,1.08
2012-04-04,2.37916666666667,147.854166666667,89.6875,NA,66.9166666666667,13.0041666666667,14.5,11.2,39.9,26,17337,1.49968275941628,NA,0.3,9.55,30.91,NA,49.75,1.5
2012-04-05,2.15833333333333,114.604166666667,81.5625,NA,82.7083333333333,13.2541666666667,14.7,11.5,2.9,22,12707,1.73132918863618,NA,0.26,7.17,7.17,NA,65.21,1.12
2012-04-06,2.63541666666667,276.708333333333,81.6875,NA,162.104166666667,12.5604166666667,18.2,7.5,0,1,723,1.38312586445367,NA,0.22,4.75,4.04,NA,89.79,1
2012-04-07,3.6,278.6875,63.5,NA,240.0625,11.925,16.8,5.9,0,8,5908,1.354096140826,NA,0.22,5.71,4.88,NA,89.42,1.04
2012-04-08,3.60833333333333,209.291666666667,65.9791666666667,NA,281.104166666667,14.25,20.9,9.2,0,9,7376,1.22017353579176,NA,0.24,6.83,4.67,NA,82.29,1
2012-04-09,2.37083333333333,248,77.6875,NA,184.833333333333,12.7291666666667,17.5,7.8,0,4,3602,1.11049416990561,NA,0.3,13.62,19.58,NA,63.04,1.5
2012-04-10,2.80208333333333,259.354166666667,79.2708333333333,NA,136.25,13.03125,18.6,8.4,0.1,40,21352,1.87336080929187,NA,0.23,5.95,12.05,NA,84.32,1.29
2012-04-11,3.45416666666667,287.166666666667,55.7291666666667,NA,282.020833333333,14.2354166666667,19.9,7.7,0,32,17960,1.78173719376392,NA,0.35,13.5,46,NA,38.96,7.5
2012-04-12,2.04583333333333,211.666666666667,74.1041666666667,NA,78.625,13.1520833333333,16.1,9.1,0.3,16,7962,2.00954534036674,NA,0.28,3.33,20.21,NA,61.04,4.5
2012-04-13,3.11041666666667,245.458333333333,71.0625,NA,143.3125,12.9395833333333,17.7,8.7,0,30,14201,2.11252728681079,NA,0.22,3.17,10.5,NA,80.58,2.83
2012-04-14,3.8125,274.5625,64.0625,NA,216.791666666667,12.1229166666667,17.1,7.2,0,10,5997,1.6675004168751,NA,0.22,2.75,9.62,NA,80.92,2.29
2012-04-15,3.05416666666667,284.166666666667,67.6875,NA,202.1875,11.6604166666667,18,8.9,2.5,NA,NA,NA,NA,0.23,3.67,10.96,NA,101.46,1.54
2012-04-16,3.05416666666667,254.354166666667,54.5,NA,229.4375,12.4354166666667,18.3,6.8,0,42,23433,1.79234413007297,NA,0.21,3.46,8.12,NA,109.54,1.46
2012-04-17,4.36458333333333,271,50,NA,305.5,11.9375,17.4,7,0,20,12412,1.61134386077989,NA,0.3,6.79,26.75,NA,78.83,3.67
2012-04-18,2.84166666666667,207.958333333333,73.2708333333333,NA,140.208333333333,12.8291666666667,17.3,9.6,0.1,18,10960,1.64233576642336,NA,0.25,3.38,11.79,NA,91.75,2.21
2012-04-19,4.28958333333333,225.291666666667,62.0833333333333,NA,221.25,14.41875,19.9,10.7,3.1,38,17852,2.12861304055568,NA,0.27,4.04,14.04,NA,87.58,1.62
2012-04-20,4.01041666666667,260.75,61.5208333333333,NA,287.979166666667,14.4729166666667,20.7,8.4,0,32,13948,2.29423573272154,NA,0.3,4.21,15.17,NA,87.46,2.12
2012-04-21,3.61875,243.9375,70.0833333333333,NA,292.104166666667,15.40625,20.7,10.7,0.4,26,14132,1.83979620718936,NA,0.27,2.88,9.29,NA,87.67,1.08
2012-04-22,2.67083333333333,136.645833333333,75.6041666666667,NA,192.625,14.0166666666667,16.6,12,0.1,NA,NA,NA,NA,0.3,3.88,11.33,NA,83.75,2.29
2012-04-23,4.37291666666667,209.166666666667,79.4166666666667,NA,255.145833333333,14.8270833333333,18.8,9.6,0,46,21873,2.10304942166141,NA,0.23,3.25,11.67,NA,98.46,2.46
2012-04-24,3.72083333333333,228.708333333333,50.2916666666667,NA,303.979166666667,14.7770833333333,20.8,8.2,0,42,18742,2.24095614128695,NA,0.33,11.91,23.87,NA,76.77,2.5
2012-04-25,3.32291666666667,237.854166666667,82,NA,184.8125,13.7333333333333,19.1,6.9,0,29,18381,1.57771611990643,NA,0.32,5.52,23.96,NA,80.75,3.05
2012-04-26,2.07083333333333,124.291666666667,78.4791666666667,NA,301.583333333333,16.99375,21.6,12,0,14,9124,1.53441473038141,NA,0.35,6.04,34.46,NA,57.75,3.42
2012-04-27,3.42083333333333,118.5,76.2708333333333,NA,105.854166666667,17.0083333333333,19.4,14.2,0,29,11468,2.52877572375305,NA,0.3,2.21,11.96,NA,94.12,1.92
2012-04-28,5.01666666666667,122.75,80.0208333333333,NA,130.5625,16.9854166666667,19.3,13.7,9.3,13,7675,1.69381107491857,NA,0.26,1.88,4.96,NA,102.38,1.12
2012-04-29,2.6875,197.458333333333,72.2916666666667,NA,323.729166666667,14.6645833333333,18.5,9.7,0,1,652,1.53374233128834,NA,0.25,1.71,6.79,NA,103.83,1.04
2012-04-30,4.925,217.25,75.9583333333333,NA,290.375,14.0875,17.7,10.2,14.2,31,13763,2.25241589769672,NA,0.24,1.96,5.75,NA,93.58,1.04
2012-05-01,2.53541666666667,245.270833333333,75.25,NA,326,13.9645833333333,19.6,8.7,0,1,543,1.84162062615101,NA,0.3,2.79,10.83,NA,73.71,1.04
2012-05-02,3.80625,251.1875,76.4583333333333,NA,329.1875,14.3791666666667,21.4,9,0,44,22729,1.93585287518149,NA,0.29,4.58,10.92,NA,85.42,1.29
2012-05-03,4.30208333333333,251.520833333333,79.1458333333333,NA,327.3125,14.4166666666667,19.5,9.1,0,29,13960,2.07736389684814,NA,0.32,3.5,14.33,NA,83.08,1.92
2012-05-04,2.74583333333333,251,83.1458333333333,NA,221.25,15.1666666666667,20,9.9,0,25,15145,1.65070980521624,NA,0.3,3.25,11.38,NA,76.96,2.17
2012-05-05,4.44791666666667,254,70.5625,NA,316.25,16.575,22.5,11.2,0,6,4805,1.24869927159209,NA,0.28,1.96,10.29,NA,78,1.46
2012-05-06,2.76458333333333,214.854166666667,75.2708333333333,NA,274,15.3645833333333,19.5,10.9,0.5,5,3211,1.55714730613516,NA,0.27,3.18,10.36,NA,85.23,1.77
2012-05-07,3.18125,254,72.6041666666667,NA,315.166666666667,16.31875,21.5,10.2,0.3,53,29550,1.79357021996616,NA,0.32,4.92,21.62,NA,81.71,2.92
2012-05-08,3.60208333333333,226.8125,77.1041666666667,NA,246.3125,17.2645833333333,23.2,10.6,0,27,14545,1.8563080096253,NA,0.32,6,26.5,NA,77.67,3.08
2012-05-09,2.44791666666667,157,83.0208333333333,NA,320.791666666667,17.0395833333333,20.9,12.9,0,32,11282,2.83637652898422,NA,0.28,4.71,21.5,NA,86.12,1.62
2012-05-10,2.7,248.5,64.0208333333333,NA,332.979166666667,19.0395833333333,25.3,13.2,0,36,15949,2.25719480845194,NA,0.29,7.58,26.71,NA,80.25,2.46
2012-05-11,4.3125,248.479166666667,53.8958333333333,NA,336.083333333333,20.15625,26.1,14.3,0,30,17748,1.69033130493577,NA,0.31,4.92,28.79,NA,74.17,4.67
2012-05-12,2.69583333333333,214.479166666667,67.2083333333333,NA,301.4375,20.3854166666667,26.2,14.2,0,2,2462,0.812347684809098,NA,0.31,2.42,20.25,NA,66.25,2.25
2012-05-13,2.50833333333333,143.291666666667,78.5625,NA,287.916666666667,19.2270833333333,22.3,16.1,0.3,3,1853,1.61899622234215,NA,0.31,3.08,12.62,NA,88.12,2.68
2012-05-14,3.96458333333333,227.270833333333,70.25,NA,331.604166666667,18.6333333333333,21.8,14,0,41,17664,2.32110507246377,NA,0.3,3.21,14.12,NA,104.75,3.17
2012-05-15,2.93541666666667,186.354166666667,67.2083333333333,NA,330.9375,19.06875,23.3,14.6,0,31,16274,1.90487894801524,NA,0.25,1.96,9.17,NA,98,2.54
2012-05-16,3,226.9375,68.875,NA,197.916666666667,16.2458333333333,19.8,11.3,0.6,24,14788,1.6229375169056,NA,0.29,2.17,11.79,NA,85.92,2.5
2012-05-17,2.37708333333333,258.833333333333,81.8333333333333,NA,164.708333333333,15.6166666666667,20.7,11.3,0,29,16135,1.79733498605516,NA,0.31,3.75,23.46,NA,83.79,3.54
2012-05-18,3.875,106.020833333333,81.3541666666667,NA,179.458333333333,16.9333333333333,19.7,13,0,27,13053,2.06849000229832,NA,0.31,1.92,11.33,NA,114.5,3.46
2012-05-19,2.8125,129.291666666667,76.9375,NA,181.6875,17.6604166666667,21.4,14.7,0,11,4760,2.3109243697479,NA,0.27,1.79,9.75,NA,81.42,3.58
2012-05-20,2.35208333333333,231.8125,83.6666666666667,NA,228.291666666667,16.15,21.4,11.9,22.7,NA,NA,NA,NA,0.21,1.83,4.38,NA,82.57,2.36
2012-05-21,4.08541666666667,309.3125,60.25,NA,150.541666666667,15.45,20.6,11.1,0,42,20184,2.08085612366231,NA,0.25,8.56,27.28,NA,67.79,1.57
2012-05-22,3.17708333333333,268,57.8333333333333,NA,224.104166666667,18.5125,25.3,12.9,0,37,19439,1.90339009208293,NA,0.27,1.54,15.79,NA,70.08,2.04
2012-05-23,3.20208333333333,249,62.1666666666667,NA,339.229166666667,19.4020833333333,25.9,12.7,0,31,19423,1.59604592493436,NA,0.26,2.88,17.75,NA,81.96,2.75
2012-05-24,3.44375,246.0625,64.0625,NA,340.8125,19.0666666666667,24.9,12.3,0,27,15098,1.78831633328918,NA,0.28,3.83,20.71,NA,86.71,3.46
2012-05-25,4.32291666666667,247.520833333333,60.8958333333333,NA,345.520833333333,20.6541666666667,26.4,15,0,26,11487,2.26342822320884,NA,0.31,1.12,12.42,NA,91.29,2.88
2012-05-26,2.73125,232.583333333333,79.5,NA,262.9375,19.16875,24.2,13.8,0,6,3988,1.50451354062187,NA,0.26,1.62,14.71,NA,82.38,3.38
2012-05-27,2.2875,192.375,73.0625,NA,336.083333333333,20.2458333333333,25,14.8,0,3,3172,0.94577553593947,NA,0.29,2,15.29,NA,76.5,3.17
2012-05-28,2.43333333333333,254.75,63.0833333333333,NA,291.479166666667,21.6145833333333,27.5,15.4,0,9,9144,0.984251968503937,NA,0.3,2.46,15.54,NA,83.88,3.46
2012-05-29,3.54375,251.541666666667,63.7291666666667,NA,328.3125,21.9104166666667,28.1,16.4,0,47,22455,2.09307503896682,NA,0.29,2.71,18,NA,81.42,4.05
2012-05-30,3.32916666666667,247.6875,64.0208333333333,NA,339.291666666667,22.0208333333333,28.4,16.2,0,18,8329,2.16112378436787,NA,0.3,2.71,17.58,NA,89.75,2
2012-05-31,2.99583333333333,243.979166666667,63.125,NA,336.5625,22.48125,28.3,16.3,0,14,8519,1.64338537387017,NA,0.3,3.96,18.79,NA,94.12,1.29
2012-06-01,3.43333333333333,246.25,59.5625,NA,340.166666666667,22.0770833333333,27.5,16.5,0,8,3648,2.19298245614035,NA,0.3,1.29,17.12,NA,97.33,1.33
2012-06-02,3.44375,237.8125,62.3125,NA,338,22.43125,28.1,16.5,0,3,1048,2.86259541984733,NA,0.3,1.29,14.25,NA,90.5,1.46
2012-06-03,3.00416666666667,184.125,77.1041666666667,NA,187.020833333333,20.9125,24.7,17.6,14,NA,NA,NA,NA,0.32,3.15,10.6,NA,55.87,1.08
2012-06-04,3.50625,204.604166666667,83.2708333333333,NA,274.354166666667,20.4291666666667,23.9,16.5,0.1,46,21571,2.13249269853043,NA,0.3,2.09,7.43,NA,73.67,1.13
2012-06-05,3.69791666666667,236.8125,81.4791666666667,NA,337.041666666667,21.4229166666667,25.3,15.6,0,36,20171,1.78474046899013,NA,0.3,1.42,8.5,NA,75.46,1.21
2012-06-06,3.1625,180.520833333333,82.375,NA,278.645833333333,22.4229166666667,26.2,19.5,0,9,4506,1.99733688415446,NA,0.33,2.38,13.75,NA,77.92,2
2012-06-07,2.33541666666667,201.708333333333,79.8541666666667,NA,325.8125,22.475,27,18,0,15,8669,1.73030337985927,NA,0.31,2.25,13.29,NA,73.08,1.88
2012-06-08,2.77291666666667,225.604166666667,77.3958333333333,NA,277.9375,21.9458333333333,25.4,17.8,0.1,14,8134,1.72117039586919,NA,0.25,1.46,5.71,NA,87.96,1.75
2012-06-09,3.95625,245.895833333333,70.6458333333333,NA,289.645833333333,21.1979166666667,24.9,16.1,0,9,3911,2.30120173868576,NA,0.27,1.12,6.5,NA,84.5,1.42
2012-06-10,4.20625,181.166666666667,73.6666666666667,NA,253.4375,22.7229166666667,26.3,18.9,0,5,4565,1.09529025191676,NA,0.26,2.71,9.21,NA,60.71,2.08
2012-06-11,2.73958333333333,140.625,72.7083333333333,NA,231.354166666667,20.9770833333333,24,17.5,0,29,13369,2.16919739696312,NA,0.23,1.75,11.12,NA,77.12,1.96
2012-06-12,3.68333333333333,198.25,56.1875,NA,301.5,20.5375,27,12.9,0,24,10150,2.36453201970443,NA,0.25,2.46,13.83,NA,66.25,1.67
2012-06-13,3.6,174.729166666667,71.1458333333333,NA,265.875,19.7604166666667,23.8,14.8,0,20,9214,2.17060994139353,NA,0.25,1.77,11.32,NA,61.33,1.23
2012-06-14,2.57708333333333,226.583333333333,75.1666666666667,NA,291.5625,20.7583333333333,25.7,16,0,19,8989,2.11369451551897,NA,0.28,3.83,17.25,NA,66.33,1.17
2012-06-15,3.07708333333333,243.208333333333,69.2083333333333,NA,354.479166666667,21.1104166666667,26.6,15.4,0,17,8121,2.09333825883512,NA,0.25,1.67,11.08,NA,78.5,1
2012-06-16,3.63125,244.229166666667,61.3958333333333,NA,354.791666666667,21.6145833333333,27.5,15.1,0,4,2118,1.88857412653447,NA,0.29,2.62,18.25,NA,69.12,1.67
2012-06-17,2.13333333333333,216.083333333333,70.625,NA,344.9375,21.2583333333333,26.5,14.6,0,3,1710,1.75438596491228,NA,0.29,3.75,21.38,NA,68.38,1.92
2012-06-18,3.13333333333333,166.479166666667,69.6458333333333,NA,317.770833333333,22.0895833333333,26.9,16,0,24,10395,2.30880230880231,NA,0.34,4.46,37.83,NA,64.57,2.83
2012-06-19,2.50833333333333,142.125,63.3958333333333,NA,186.5625,23.10625,28.7,17.4,0,26,15867,1.63862103737316,NA,0.31,4.33,25.83,NA,80.54,2.62
2012-06-20,3.35208333333333,211.145833333333,64.2291666666667,NA,335.208333333333,24.4979166666667,29,19.1,0,13,5706,2.27830354013319,NA,0.31,2.17,18.04,NA,83.42,1.71
2012-06-21,3.76666666666667,211.041666666667,68.3333333333333,NA,342.5,25.0666666666667,30.8,18.1,0,24,10961,2.18958124258736,NA,0.29,3.46,16.5,NA,79.5,1.75
2012-06-22,2.36875,211.375,69.9166666666667,NA,339.479166666667,22.7104166666667,27.1,17.8,0,17,8841,1.92285940504468,NA,0.27,2.46,18.33,NA,82.79,3.08
2012-06-23,2.98958333333333,238.645833333333,63.7083333333333,NA,337.270833333333,22.5145833333333,27,17.8,0,13,8928,1.45609318996416,NA,0.27,1.21,11.29,NA,98.58,3.17
2012-06-24,2.47708333333333,229.208333333333,61.6041666666667,NA,335.541666666667,23.7291666666667,30,17.8,0,NA,NA,NA,NA,0.28,3.21,17.08,NA,93.58,2.21
2012-06-25,2.67916666666667,236.229166666667,63.7291666666667,NA,339.5,24.6979166666667,29.8,19.1,0,45,20549,2.1898875857706,NA,0.29,3.58,15.92,NA,88.42,1.92
2012-06-26,3.05625,242.583333333333,62.1041666666667,NA,338.0625,25.0541666666667,30.1,19.5,0,25,10821,2.31032252102393,NA,0.27,3.52,19.05,NA,78.08,2.83
2012-06-27,3.57708333333333,235.458333333333,58.0833333333333,NA,326.5,25.9458333333333,31.1,20,0,19,8007,2.3729236917697,NA,0.32,2.79,13,NA,72.54,1.67
2012-06-28,2.85833333333333,201.916666666667,76.8333333333333,NA,321.625,25.9125,30.2,21.5,1.2,27,15079,1.7905696664235,NA,0.33,4.67,21.17,NA,49.79,1.9
2012-06-29,2.16041666666667,185,77.3125,NA,304.604166666667,25.8229166666667,30.9,20.2,0,29,15845,1.83023035657936,NA,0.3,2,16.88,NA,54.83,NA
2012-06-30,3.00833333333333,101.041666666667,81.6666666666667,NA,304.4375,24.6354166666667,27.5,22.5,0,7,4989,1.40308679094007,NA,0.32,1.79,10,NA,55.92,NA
2012-07-01,2.76458333333333,281.208333333333,79.8541666666667,NA,90.4166666666667,20.1208333333333,25.5,15.6,25.2,4,3302,1.21138703815869,NA,0.23,2.08,10.88,NA,63.75,NA
2012-07-02,3.56666666666667,268.708333333333,70.7916666666667,NA,342.395833333333,20.1895833333333,24.4,15.2,0.1,20,11761,1.70053566873565,NA,0.25,2.25,12.33,NA,62.38,1
2012-07-03,3.95,250.854166666667,79.0208333333333,NA,338.333333333333,21.925,26.1,17.2,0,15,7300,2.05479452054794,NA,0.26,1.46,8.75,NA,64.83,1.29
2012-07-04,2.67083333333333,252.5625,78.6041666666667,NA,320.5,23.1604166666667,27,19.3,0,21,6441,3.26036329762459,NA,0.29,2.58,18.54,NA,55.86,1.46
2012-07-05,2.75625,149.916666666667,80.0416666666667,NA,244.5,23.2145833333333,26.4,19.1,0,21,13809,1.52074733869216,NA,0.25,4.04,19,NA,57.92,1.25
2012-07-06,2.72083333333333,200.770833333333,68.6875,NA,338.791666666667,22.7791666666667,26.9,18.7,0,16,9128,1.75284837861525,NA,0.23,2.21,16.5,NA,52.83,1.17
2012-07-07,2.31666666666667,235.1875,75.4375,NA,269.9375,22.9875,27.4,18.1,0,9,6368,1.41331658291457,NA,0.24,1.96,13.04,NA,50.5,1
2012-07-08,2.77708333333333,178,75.375,NA,300.083333333333,22.9125,26.6,19.8,0,3,2879,1.04202848211184,NA,0.25,2.32,11.05,NA,59.67,1
2012-07-09,3.36875,248.083333333333,70.5208333333333,NA,340.75,23.41875,28.2,18,0,35,15781,2.21785691654521,NA,0.29,3.29,12.12,NA,48.58,1
