date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,casos_total,poblacio_total,incidencia_1000,co,hcnm,hct,no,no2,nox,o3,pm10,pm2.5,so2
2012-02-02,2.94166666666667,277.104166666667,80.4583333333333,NA,36.7291666666667,3.11458333333333,4.4,2,0.2,229,108159,2.11725330300761,NA,NA,NA,5.17,30.54,37.96,NA,23.96,NA,NA
2012-02-03,4.25208333333333,299.416666666667,53.4166666666667,NA,131.875,1.78125,5.4,-0.8,0,82,43086,1.90317040337929,NA,NA,NA,4.67,23.38,30,NA,13.83,NA,NA
2012-02-04,3.82291666666667,295.708333333333,30.9166666666667,NA,147.5,2.22083333333333,7.6,-0.9,0,33,22116,1.49213239283776,NA,NA,NA,6.83,34.17,44,NA,16.92,NA,NA
2012-02-05,2.63125,300.5,53.3333333333333,NA,56.5208333333333,2.01875,6.8,-4.3,0,477,203083,2.34879335050201,NA,NA,NA,25.79,49.67,88.79,NA,17.12,NA,NA
2012-02-06,2.91458333333333,260.708333333333,50.8541666666667,NA,146.8125,4.99375,13.9,-1.2,0,291,142518,2.04184734559845,NA,NA,NA,17.5,49.58,75.96,NA,17.08,NA,NA
2012-02-07,2.72916666666667,246.854166666667,28.7916666666667,NA,153.479166666667,5.6875,13.2,-2.2,0,313,148504,2.10768733502128,NA,NA,NA,7.04,44.29,54.58,NA,21.5,NA,NA
2012-02-08,3.36041666666667,321.875,28.8333333333333,NA,111.520833333333,3.52291666666667,8.6,-2.5,0,323,146522,2.20444711374401,NA,NA,NA,6.75,34.29,44.08,NA,29,NA,NA
2012-02-09,4.94375,325.4375,43.7083333333333,NA,148.604166666667,5.24791666666667,11.6,0,0,336,140056,2.39904038384646,NA,NA,NA,9.25,45.75,59.54,NA,34.46,NA,NA
2012-02-10,4.53333333333333,283.833333333333,55.0208333333333,NA,149.270833333333,6.25833333333333,11.9,2,0,146,76953,1.89726196509558,NA,NA,NA,5.54,33.62,41.33,NA,21.58,NA,NA
2012-02-11,4.02916666666667,241.791666666667,37.4375,NA,167.729166666667,5.16458333333333,10.6,0.3,0,85,45489,1.86858361362088,NA,NA,NA,6.67,35.25,44.79,NA,19.96,NA,NA
2012-02-12,3.09583333333333,240.0625,53.5625,NA,152.708333333333,3.0625,7.4,-1.2,0.2,495,212791,2.32622620317589,NA,NA,NA,29.58,62.33,107.17,NA,28.16,NA,NA
2012-02-13,3.51458333333333,269.166666666667,49.8541666666667,NA,156.604166666667,3.4125,10.2,-2.7,0,434,194961,2.2260862428896,NA,NA,NA,12.5,51.67,70.25,NA,22.75,NA,NA
2012-02-14,2.79583333333333,265.083333333333,56.6458333333333,NA,116.854166666667,6.35833333333333,11.8,1.6,0,349,166984,2.09002060077612,NA,NA,NA,10.96,54.88,71.33,NA,22.92,NA,NA
2012-02-15,3.24583333333333,290.979166666667,55.7708333333333,NA,164.958333333333,7.72708333333333,15.9,0,0,363,161312,2.25029756000793,NA,NA,NA,11.96,59.92,77.67,NA,24.42,NA,NA
2012-02-16,3.27291666666667,257.583333333333,60.625,NA,165.729166666667,9.125,15.9,1.7,0,307,145579,2.10882064033961,NA,NA,NA,15.25,56.71,79.5,NA,28.17,NA,NA
2012-02-17,2.63333333333333,269.729166666667,72.0625,NA,104.645833333333,8.975,13.7,5.6,0,165,88048,1.8739778302744,NA,NA,NA,13.83,54.04,74.54,NA,26.67,NA,NA
2012-02-18,3.51041666666667,279.0625,76.1458333333333,NA,160.729166666667,7.60208333333333,14.2,3.2,0,101,67407,1.49836070437788,NA,NA,NA,22.79,59.5,93.88,NA,30.75,NA,NA
2012-02-19,2.48541666666667,277.333333333333,76.4791666666667,NA,66.3958333333333,7.575,12.2,3.6,0,561,231799,2.42020025970776,NA,NA,NA,8,46.43,58.05,NA,22.71,NA,NA
2012-02-20,2.94791666666667,248.8125,53.4166666666667,NA,170.5,8.95,14.4,3.6,0,475,204993,2.31715229300513,NA,NA,NA,21.62,61.75,94.54,NA,32.04,NA,NA
2012-02-21,2.72708333333333,265.625,60,NA,166.104166666667,6.68125,13.1,2.7,0,406,184158,2.20462863410767,NA,NA,NA,16.17,57.29,81.83,NA,38.08,NA,NA
2012-02-22,3.27708333333333,283.666666666667,46.875,NA,175.9375,8.75625,15.8,3.7,0,341,159736,2.13477237441779,NA,NA,NA,30.92,61.08,107.92,NA,42.62,NA,NA
2012-02-23,3.86666666666667,285.875,34.4375,NA,180.895833333333,11.0395833333333,18.8,5.3,0,302,144499,2.08997986145233,NA,NA,NA,78.17,83.42,202.58,NA,58.5,NA,NA
2012-02-24,2.82083333333333,253.75,49.6041666666667,NA,169.9375,11.0729166666667,18.4,5.8,0,111,60905,1.82251046712093,NA,NA,NA,52.58,72.04,151.96,NA,48.33,NA,NA
2012-02-25,2.4875,257.75,62.3333333333333,NA,162.916666666667,10.3208333333333,17.4,4.8,0,78,48239,1.61694894172765,NA,NA,NA,30.54,62.29,108.5,NA,52.17,NA,NA
2012-02-26,2.42291666666667,225.625,65,NA,176.666666666667,12.39375,20,6.7,0,450,212580,2.11685012701101,NA,NA,NA,7.92,39,50.54,NA,35.83,NA,NA
2012-02-27,3.64375,272.125,77.1875,NA,148.604166666667,10.975,16,5.9,0,333,156659,2.12563593537556,NA,NA,NA,19.75,52.33,81.96,NA,35.38,NA,NA
2012-02-28,2.50416666666667,256.6875,82.8125,NA,159.375,10.19375,16.1,6.2,0,291,150490,1.93368330121603,NA,NA,NA,40.96,59.71,121.96,NA,42.83,NA,NA
2012-02-29,2.95416666666667,267.520833333333,81.6875,NA,183.958333333333,10.6125,17,6.2,0,271,140871,1.92374583839115,NA,NA,NA,57.3,73.4,160.5,NA,46.12,NA,NA
2012-03-01,3.10416666666667,259.916666666667,77.3541666666667,NA,184.666666666667,10.83125,17,6.9,0,239,112441,2.12555918214886,NA,NA,NA,21.33,62.83,94.96,NA,35.62,NA,NA
2012-03-02,3.74166666666667,262.583333333333,80.9791666666667,NA,195.1875,10.3916666666667,16.6,5.1,0.1,103,69080,1.49102489866821,NA,NA,NA,11.79,53.04,70.54,NA,34.33,NA,NA
2012-03-03,2.37708333333333,242.125,81.1875,NA,164.6875,11.2208333333333,17,7.4,0,62,39712,1.56124093473006,NA,NA,NA,6.04,37.08,45.92,NA,33.04,NA,NA
2012-03-04,3.06666666666667,276.4375,68.3333333333333,NA,134.4375,12.73125,18.2,7.8,0,360,181936,1.97871779087152,NA,NA,NA,5.54,29.79,37.58,NA,24.12,NA,NA
2012-03-05,4.30833333333333,241.104166666667,53.75,NA,208.5625,12.5479166666667,18.6,8.8,0,239,117196,2.03931874808014,NA,NA,NA,4.58,28.83,35.25,NA,18.25,NA,NA
2012-03-06,3.34583333333333,221.25,48.2291666666667,NA,182.4375,10.2041666666667,14.7,2.5,0,235,119759,1.96227423408679,NA,NA,NA,5.96,42.04,50.71,NA,23.17,NA,NA
2012-03-07,3.21875,271.520833333333,53.6666666666667,NA,203.604166666667,9.49583333333334,16.6,4,0,208,110322,1.88539004006454,NA,NA,NA,15.83,52.54,76.12,NA,29.25,NA,NA
2012-03-08,2.97708333333333,270.145833333333,62.0625,NA,200.729166666667,9.84166666666667,16.6,5.2,0,179,94111,1.90200932940889,NA,NA,NA,17.29,63.5,89.54,NA,31.96,NA,NA
2012-03-09,3.43958333333333,236.0625,52,NA,203.229166666667,10.5625,16.7,5,0,109,67501,1.61479089198679,NA,NA,NA,5.29,44.67,52.29,NA,29.17,NA,NA
2012-03-10,3.37708333333333,263.666666666667,56.7083333333333,NA,210.375,10.64375,17.8,4.3,0,41,27549,1.48825728701586,NA,NA,NA,5.08,43.08,50.54,NA,32.54,NA,NA
2012-03-11,3.40208333333333,252.1875,62.25,NA,212.3125,11.8895833333333,19.1,6,0,273,120725,2.26133775108718,NA,NA,NA,23.42,68.5,103.75,NA,46,NA,NA
2012-03-12,3.76458333333333,272.916666666667,57.0416666666667,NA,214.5,12.5520833333333,19.9,7,0,200,110355,1.81233292555843,NA,NA,NA,43.64,84.36,150.77,NA,53.04,NA,NA
2012-03-13,2.55625,247.395833333333,67.625,NA,214.1875,12.48125,20,7.4,0,206,100140,2.05712003195526,NA,NA,NA,69.88,94.88,201.38,NA,52.38,NA,NA
2012-03-14,2.375,233.270833333333,71.2708333333333,NA,213.479166666667,12.8854166666667,20.6,7.1,0,198,106385,1.86116463787188,NA,NA,NA,38.33,74.79,133.12,NA,40,NA,NA
2012-03-15,1.8,221.770833333333,85.1666666666667,NA,213.958333333333,9.78958333333333,15,4.4,0,173,79993,2.16268923530809,NA,NA,NA,41.67,72.38,135.83,NA,36.96,NA,NA
2012-03-16,2.7875,213.25,69.875,NA,228.208333333333,11.7291666666667,18.4,5.5,0,68,41168,1.65176836377769,NA,NA,NA,6.96,43.5,53.29,NA,28,NA,NA
2012-03-17,3.05416666666667,264.125,73.5833333333333,NA,220.875,11.4270833333333,17.8,6.1,0,31,18177,1.70545194476536,NA,NA,NA,3.25,22.08,26.21,NA,40.46,NA,NA
2012-03-18,3.46041666666667,258.604166666667,57.375,NA,231.3125,14.3270833333333,20.7,8.6,0,283,142294,1.98884000730881,NA,NA,NA,3.92,24.92,30.12,NA,16.38,NA,NA
2012-03-19,2.9,247.541666666667,61.7708333333333,NA,228.145833333333,11.5895833333333,16.1,7.9,0,243,115832,2.0978658747151,NA,NA,NA,4.88,26.67,33.46,NA,22.75,NA,NA
2012-03-20,5.42708333333333,167.854166666667,61.4791666666667,NA,182.354166666667,11.2854166666667,15.9,6.5,1.2,192,98587,1.94751843549352,NA,NA,NA,2.04,25.12,27.54,NA,31.96,NA,NA
2012-03-21,6.62708333333333,88.9791666666667,84.6458333333333,NA,20.6666666666667,12.9041666666667,13.8,10.7,22.4,189,95123,1.98690117006402,NA,NA,NA,10.71,43.83,59.5,NA,16,NA,NA
2012-03-22,2.19583333333333,263.583333333333,86.375,NA,141.8125,11.38125,16.2,8.2,9.6,170,86770,1.95920248933963,NA,NA,NA,21.21,60.29,92.21,NA,25.12,NA,NA
2012-03-23,2.34375,255.791666666667,79.3541666666667,NA,233.791666666667,11.4520833333333,16.6,7.4,0,79,44342,1.78160660322042,NA,NA,NA,22.33,54.58,88.08,NA,32.88,NA,NA
2012-03-24,2.41666666666667,243.5625,76.625,NA,240.0625,12.3020833333333,17.3,7.8,0,46,29645,1.55169505818856,NA,NA,NA,19.5,49.32,78.64,NA,37.05,NA,NA
2012-03-25,3.48125,270.708333333333,69.2083333333333,NA,247.625,13.9333333333333,20.2,9.6,0,209,106300,1.96613358419567,NA,NA,NA,14.38,57.92,79.33,NA,36.88,NA,NA
2012-03-26,3.03125,212.875,70.3125,NA,220.354166666667,13.4729166666667,17.6,10.1,0,188,93460,2.01155574577359,NA,NA,NA,37.42,90.42,147.38,NA,48.36,NA,NA
2012-03-27,2.66041666666667,251.020833333333,62.8333333333333,NA,232.9375,13.9541666666667,19.8,9.1,0,190,93203,2.03856099052606,NA,NA,NA,35.71,97.29,151.5,NA,56.42,NA,NA
2012-03-28,2.88125,255.479166666667,57.6458333333333,NA,249.354166666667,14.78125,22.6,9.5,0,141,73425,1.92032686414709,NA,NA,NA,19.08,69.83,98.38,NA,42.54,NA,NA
2012-03-29,2.77708333333333,263.625,62.1041666666667,NA,253.979166666667,13.9416666666667,20.9,8.1,0,159,78097,2.03592967719631,NA,NA,NA,26.08,64.42,103.83,NA,42.62,NA,NA
2012-03-30,3.24583333333333,264.0625,58.0208333333333,NA,254.875,16.1291666666667,24.1,11.1,0,50,34904,1.43250057300023,NA,NA,NA,12.62,55.96,74.75,NA,37.29,NA,NA
2012-03-31,2.11666666666667,240.583333333333,73.2083333333333,NA,251.5,14.5125,20,9.9,0,44,26741,1.64541341011929,NA,NA,NA,27.38,58.75,100.21,NA,35.46,NA,NA
2012-04-01,2.40625,254.3125,68.7291666666667,NA,256.375,14.64375,20.8,9.3,0,232,103578,2.23985788487903,NA,NA,NA,12.77,57.59,76.55,NA,29.92,NA,NA
2012-04-02,2.46041666666667,222.229166666667,75.5416666666667,NA,235.645833333333,13.5625,19.1,8.8,0,170,95705,1.77629172979468,NA,NA,NA,10.29,58,73.08,NA,25.38,NA,NA
2012-04-03,1.8125,225.604166666667,89.6458333333333,NA,73.7708333333333,13.6645833333333,16.2,11.4,7.1,170,92657,1.83472376614827,NA,NA,NA,6.62,44.92,53.62,NA,13.23,NA,NA
2012-04-04,2.37916666666667,147.854166666667,89.6875,NA,66.9166666666667,13.0041666666667,14.5,11.2,39.9,150,76118,1.97062455660947,NA,NA,NA,3.3,36.7,41.3,NA,14.7,NA,NA
2012-04-05,2.15833333333333,114.604166666667,81.5625,NA,82.7083333333333,13.2541666666667,14.7,11.5,2.9,47,27727,1.69509864031449,NA,NA,NA,6.78,34.44,44.39,NA,18.56,NA,NA
2012-04-06,2.63541666666667,276.708333333333,81.6875,NA,162.104166666667,12.5604166666667,18.2,7.5,0,61,38064,1.6025641025641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-04-07,3.6,278.6875,63.5,NA,240.0625,11.925,16.8,5.9,0,38,25346,1.49925037481259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-04-08,3.60833333333333,209.291666666667,65.9791666666667,NA,281.104166666667,14.25,20.9,9.2,0,44,27177,1.61901607977334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-04-09,2.37083333333333,248,77.6875,NA,184.833333333333,12.7291666666667,17.5,7.8,0,196,98830,1.98320348072448,NA,NA,NA,5.85,38.31,46.92,NA,26.75,NA,NA
2012-04-10,2.80208333333333,259.354166666667,79.2708333333333,NA,136.25,13.03125,18.6,8.4,0.1,146,80328,1.81754805298277,NA,NA,NA,3.67,21.12,26.17,NA,15.67,NA,NA
2012-04-11,3.45416666666667,287.166666666667,55.7291666666667,NA,282.020833333333,14.2354166666667,19.9,7.7,0,145,69109,2.09813483048518,NA,NA,NA,14.46,52.29,74.08,NA,21,NA,NA
2012-04-12,2.04583333333333,211.666666666667,74.1041666666667,NA,78.625,13.1520833333333,16.1,9.1,0.3,164,84777,1.93448694811093,NA,NA,NA,4.54,30.58,36.92,NA,14.58,NA,NA
2012-04-13,3.11041666666667,245.458333333333,71.0625,NA,143.3125,12.9395833333333,17.7,8.7,0,48,34827,1.37824101989835,NA,NA,NA,2.92,21.71,25.75,NA,10.75,NA,NA
2012-04-14,3.8125,274.5625,64.0625,NA,216.791666666667,12.1229166666667,17.1,7.2,0,38,21811,1.74224015405071,NA,NA,NA,3.17,21.5,25.54,NA,11.79,NA,NA
2012-04-15,3.05416666666667,284.166666666667,67.6875,NA,202.1875,11.6604166666667,18,8.9,2.5,210,91749,2.28885328450446,NA,NA,NA,3.96,26.46,31.88,NA,14.92,NA,NA
2012-04-16,3.05416666666667,254.354166666667,54.5,NA,229.4375,12.4354166666667,18.3,6.8,0,178,94096,1.89168508757014,NA,NA,NA,4.25,24.83,30.92,NA,21.17,NA,NA
2012-04-17,4.36458333333333,271,50,NA,305.5,11.9375,17.4,7,0,166,75835,2.1889628799367,NA,NA,NA,5.46,40.25,47.83,NA,24.08,NA,NA
2012-04-18,2.84166666666667,207.958333333333,73.2708333333333,NA,140.208333333333,12.8291666666667,17.3,9.6,0.1,170,89847,1.8921054681848,NA,NA,NA,3.71,26.96,31.92,NA,16,NA,NA
2012-04-19,4.28958333333333,225.291666666667,62.0833333333333,NA,221.25,14.41875,19.9,10.7,3.1,169,72619,2.32721464079649,NA,NA,NA,5.17,29.13,36.35,NA,18.83,NA,NA
2012-04-20,4.01041666666667,260.75,61.5208333333333,NA,287.979166666667,14.4729166666667,20.7,8.4,0,66,38946,1.69465413649669,NA,NA,NA,2.75,30.12,33.79,NA,17.21,NA,NA
2012-04-21,3.61875,243.9375,70.0833333333333,NA,292.104166666667,15.40625,20.7,10.7,0.4,36,23143,1.55554595342004,NA,NA,NA,1.62,12.58,13.79,NA,18.12,NA,NA
2012-04-22,2.67083333333333,136.645833333333,75.6041666666667,NA,192.625,14.0166666666667,16.6,12,0.1,200,91235,2.1921411738916,NA,NA,NA,3.42,23.25,27.83,NA,18.92,NA,NA
2012-04-23,4.37291666666667,209.166666666667,79.4166666666667,NA,255.145833333333,14.8270833333333,18.8,9.6,0,158,82846,1.90715303092485,NA,NA,NA,2.96,20.75,24.58,NA,18.91,NA,NA
2012-04-24,3.72083333333333,228.708333333333,50.2916666666667,NA,303.979166666667,14.7770833333333,20.8,8.2,0,168,82906,2.02639133476467,NA,NA,NA,6.67,36.38,45.83,NA,33.88,NA,NA
2012-04-25,3.32291666666667,237.854166666667,82,NA,184.8125,13.7333333333333,19.1,6.9,0,191,89239,2.14031981532738,NA,NA,NA,4.55,41.64,47.59,NA,37.83,NA,NA
2012-04-26,2.07083333333333,124.291666666667,78.4791666666667,NA,301.583333333333,16.99375,21.6,12,0,155,73588,2.10632168288308,NA,NA,NA,5.42,49.12,56.58,NA,42.75,NA,NA
2012-04-27,3.42083333333333,118.5,76.2708333333333,NA,105.854166666667,17.0083333333333,19.4,14.2,0,66,29314,2.25148393259194,NA,NA,NA,1.88,23.75,25,NA,56.62,NA,NA
2012-04-28,5.01666666666667,122.75,80.0208333333333,NA,130.5625,16.9854166666667,19.3,13.7,9.3,33,17967,1.8367006177993,NA,NA,NA,2.08,17.29,18.75,NA,11.96,NA,NA
2012-04-29,2.6875,197.458333333333,72.2916666666667,NA,323.729166666667,14.6645833333333,18.5,9.7,0,133,62706,2.12100915382898,NA,NA,NA,2.54,21.04,24.12,NA,14.5,NA,NA
2012-04-30,4.925,217.25,75.9583333333333,NA,290.375,14.0875,17.7,10.2,14.2,51,26229,1.94441267299554,NA,NA,NA,2.21,22.21,24.62,NA,15,NA,NA
2012-05-01,2.53541666666667,245.270833333333,75.25,NA,326,13.9645833333333,19.6,8.7,0,184,81277,2.26386308549774,NA,NA,NA,7.96,33.29,44.54,NA,20.25,NA,NA
2012-05-02,3.80625,251.1875,76.4583333333333,NA,329.1875,14.3791666666667,21.4,9,0,162,75006,2.15982721382289,NA,NA,NA,4.62,32.46,38.5,NA,23.17,NA,NA
2012-05-03,4.30208333333333,251.520833333333,79.1458333333333,NA,327.3125,14.4166666666667,19.5,9.1,0,150,86230,1.73953380494028,NA,NA,NA,4.21,38.42,43.29,NA,29.46,NA,NA
2012-05-04,2.74583333333333,251,83.1458333333333,NA,221.25,15.1666666666667,20,9.9,0,64,39375,1.62539682539683,NA,NA,NA,10.75,36.79,52.71,NA,23.88,NA,NA
2012-05-05,4.44791666666667,254,70.5625,NA,316.25,16.575,22.5,11.2,0,30,18898,1.58746957349984,NA,NA,NA,2.42,27.08,29.29,NA,17.46,NA,NA
2012-05-06,2.76458333333333,214.854166666667,75.2708333333333,NA,274,15.3645833333333,19.5,10.9,0.5,193,95720,2.01629753447555,NA,NA,NA,10.46,36.25,51.21,NA,19.5,NA,NA
2012-05-07,3.18125,254,72.6041666666667,NA,315.166666666667,16.31875,21.5,10.2,0.3,144,78001,1.84613017781823,NA,NA,NA,8.21,36.58,47.46,NA,30.88,NA,NA
2012-05-08,3.60208333333333,226.8125,77.1041666666667,NA,246.3125,17.2645833333333,23.2,10.6,0,154,80397,1.91549435924226,NA,NA,NA,6.21,35.29,42.83,NA,39.96,NA,NA
2012-05-09,2.44791666666667,157,83.0208333333333,NA,320.791666666667,17.0395833333333,20.9,12.9,0,138,65276,2.11410012868436,NA,NA,NA,16.38,62.95,87.48,NA,31.21,NA,NA
2012-05-10,2.7,248.5,64.0208333333333,NA,332.979166666667,19.0395833333333,25.3,13.2,0,119,61204,1.94431736487811,NA,NA,NA,18.71,58.54,87.08,NA,34.25,NA,NA
2012-05-11,4.3125,248.479166666667,53.8958333333333,NA,336.083333333333,20.15625,26.1,14.3,0,65,38502,1.68822398836424,NA,NA,NA,10.92,47.29,63.04,NA,32.62,NA,NA
2012-05-12,2.69583333333333,214.479166666667,67.2083333333333,NA,301.4375,20.3854166666667,26.2,14.2,0,32,21556,1.48450547411394,NA,NA,NA,3.25,31,34.46,NA,29.08,NA,NA
2012-05-13,2.50833333333333,143.291666666667,78.5625,NA,287.916666666667,19.2270833333333,22.3,16.1,0.3,184,85155,2.16076566261523,NA,NA,NA,4.12,23.92,28.88,NA,24.5,NA,NA
2012-05-14,3.96458333333333,227.270833333333,70.25,NA,331.604166666667,18.6333333333333,21.8,14,0,149,64968,2.29343676887083,NA,NA,NA,3.42,24.29,28.25,NA,28.17,NA,NA
2012-05-15,2.93541666666667,186.354166666667,67.2083333333333,NA,330.9375,19.06875,23.3,14.6,0,135,66210,2.03896692342546,NA,NA,NA,4,21.5,26.54,NA,28.25,NA,NA
2012-05-16,3,226.9375,68.875,NA,197.916666666667,16.2458333333333,19.8,11.3,0.6,140,65260,2.14526509347226,NA,NA,NA,3.96,25.88,30.96,NA,33.29,NA,NA
2012-05-17,2.37708333333333,258.833333333333,81.8333333333333,NA,164.708333333333,15.6166666666667,20.7,11.3,0,166,86200,1.92575406032483,NA,NA,NA,2.46,23.5,25.42,NA,28.88,NA,NA
2012-05-18,3.875,106.020833333333,81.3541666666667,NA,179.458333333333,16.9333333333333,19.7,13,0,63,40386,1.55994651611945,NA,NA,NA,1.75,18.54,19.12,NA,33.92,NA,NA
2012-05-19,2.8125,129.291666666667,76.9375,NA,181.6875,17.6604166666667,21.4,14.7,0,34,21656,1.57000369412634,NA,NA,NA,2.88,24.83,26.88,NA,16.83,NA,NA
2012-05-20,2.35208333333333,231.8125,83.6666666666667,NA,228.291666666667,16.15,21.4,11.9,22.7,212,94909,2.233718614673,NA,NA,NA,3.54,16.46,20.33,NA,14.17,NA,NA
2012-05-21,4.08541666666667,309.3125,60.25,NA,150.541666666667,15.45,20.6,11.1,0,159,70086,2.2686413834432,NA,NA,NA,4.71,27.43,33.86,NA,17.5,NA,NA
2012-05-22,3.17708333333333,268,57.8333333333333,NA,224.104166666667,18.5125,25.3,12.9,0,145,72846,1.99050050792082,NA,NA,NA,5.12,36.88,43.42,NA,21.62,NA,NA
2012-05-23,3.20208333333333,249,62.1666666666667,NA,339.229166666667,19.4020833333333,25.9,12.7,0,141,67013,2.10406935967648,NA,NA,NA,17.38,49.25,75.08,NA,29.42,NA,NA
2012-05-24,3.44375,246.0625,64.0625,NA,340.8125,19.0666666666667,24.9,12.3,0,133,51914,2.56192934468544,NA,NA,NA,12.17,54.21,71.33,NA,37.39,NA,NA
2012-05-25,4.32291666666667,247.520833333333,60.8958333333333,NA,345.520833333333,20.6541666666667,26.4,15,0,70,43455,1.61086181106892,NA,NA,NA,4.17,31.08,34.58,NA,27.33,NA,NA
2012-05-26,2.73125,232.583333333333,79.5,NA,262.9375,19.16875,24.2,13.8,0,59,36608,1.61166958041958,NA,NA,NA,3.54,29.33,31.62,NA,22.46,NA,NA
2012-05-27,2.2875,192.375,73.0625,NA,336.083333333333,20.2458333333333,25,14.8,0,57,37255,1.52999597369481,NA,NA,NA,2.92,31.33,33,NA,24.42,NA,NA
2012-05-28,2.43333333333333,254.75,63.0833333333333,NA,291.479166666667,21.6145833333333,27.5,15.4,0,170,80074,2.12303619152284,NA,NA,NA,5.96,35.17,42.25,NA,24.25,NA,NA
2012-05-29,3.54375,251.541666666667,63.7291666666667,NA,328.3125,21.9104166666667,28.1,16.4,0,129,57523,2.24258122837821,NA,NA,NA,4.75,39.83,44.67,NA,31.62,NA,NA
2012-05-30,3.32916666666667,247.6875,64.0208333333333,NA,339.291666666667,22.0208333333333,28.4,16.2,0,128,63345,2.02068040097877,NA,NA,NA,11.48,54.86,69.17,NA,36.6,NA,NA
2012-05-31,2.99583333333333,243.979166666667,63.125,NA,336.5625,22.48125,28.3,16.3,0,124,54390,2.27983085125942,NA,NA,NA,6.12,45.08,51.29,NA,28.87,NA,NA
2012-06-01,3.43333333333333,246.25,59.5625,NA,340.166666666667,22.0770833333333,27.5,16.5,0,80,30293,2.64087412933681,NA,NA,NA,4.04,39.46,42.5,NA,27.67,NA,NA
2012-06-02,3.44375,237.8125,62.3125,NA,338,22.43125,28.1,16.5,0,42,27888,1.50602409638554,NA,NA,NA,2.04,25.08,23.25,NA,27.21,NA,NA
2012-06-03,3.00416666666667,184.125,77.1041666666667,NA,187.020833333333,20.9125,24.7,17.6,14,193,91326,2.11330836782515,NA,NA,NA,2.21,23.92,22.25,NA,20.42,NA,NA
2012-06-04,3.50625,204.604166666667,83.2708333333333,NA,274.354166666667,20.4291666666667,23.9,16.5,0.1,129,54569,2.36397954882809,NA,NA,NA,2.12,20.25,18.67,NA,23.58,NA,NA
2012-06-05,3.69791666666667,236.8125,81.4791666666667,NA,337.041666666667,21.4229166666667,25.3,15.6,0,149,75150,1.98270126413839,NA,NA,NA,2.18,28.71,22.82,NA,34.67,NA,NA
2012-06-06,3.1625,180.520833333333,82.375,NA,278.645833333333,22.4229166666667,26.2,19.5,0,108,59340,1.82002022244692,NA,NA,NA,2.92,31.75,29.96,NA,37.58,NA,NA
2012-06-07,2.33541666666667,201.708333333333,79.8541666666667,NA,325.8125,22.475,27,18,0,111,49387,2.24755502460162,NA,NA,NA,6.38,40.38,44.96,NA,34.7,NA,NA
2012-06-08,2.77291666666667,225.604166666667,77.3958333333333,NA,277.9375,21.9458333333333,25.4,17.8,0.1,45,23771,1.893062975895,NA,NA,NA,2.5,19.58,18.71,NA,24.13,NA,NA
2012-06-09,3.95625,245.895833333333,70.6458333333333,NA,289.645833333333,21.1979166666667,24.9,16.1,0,48,24334,1.97254869729596,NA,NA,NA,2.04,23.46,20.54,NA,30.96,NA,NA
2012-06-10,4.20625,181.166666666667,73.6666666666667,NA,253.4375,22.7229166666667,26.3,18.9,0,175,84222,2.07784189404194,NA,NA,NA,2.21,15.46,13.83,NA,15.5,NA,NA
2012-06-11,2.73958333333333,140.625,72.7083333333333,NA,231.354166666667,20.9770833333333,24,17.5,0,144,56534,2.54713977429511,NA,NA,NA,4.17,22.83,26.79,NA,25.26,NA,NA
2012-06-12,3.68333333333333,198.25,56.1875,NA,301.5,20.5375,27,12.9,0,131,65559,1.9982000945713,NA,NA,NA,2.33,20,19.67,NA,22.71,NA,NA
2012-06-13,3.6,174.729166666667,71.1458333333333,NA,265.875,19.7604166666667,23.8,14.8,0,116,51889,2.23554125151766,NA,NA,NA,2.42,21.38,20.75,NA,22,NA,NA
2012-06-14,2.57708333333333,226.583333333333,75.1666666666667,NA,291.5625,20.7583333333333,25.7,16,0,109,51019,2.13645896626747,NA,NA,NA,6.71,36.5,43.21,NA,26.86,NA,NA
2012-06-15,3.07708333333333,243.208333333333,69.2083333333333,NA,354.479166666667,21.1104166666667,26.6,15.4,0,53,31033,1.7078593755035,NA,NA,NA,5.33,39.46,44.46,NA,23.54,NA,NA
2012-06-16,3.63125,244.229166666667,61.3958333333333,NA,354.791666666667,21.6145833333333,27.5,15.1,0,26,15902,1.63501446358949,NA,NA,NA,3.79,40.29,41.62,NA,29.13,NA,NA
2012-06-17,2.13333333333333,216.083333333333,70.625,NA,344.9375,21.2583333333333,26.5,14.6,0,173,79043,2.18868210973774,NA,NA,NA,5.92,34.42,36.83,NA,28.08,NA,NA
2012-06-18,3.13333333333333,166.479166666667,69.6458333333333,NA,317.770833333333,22.0895833333333,26.9,16,0,135,59175,2.28136882129278,NA,NA,NA,2.75,46.46,45.21,NA,30.83,NA,NA
2012-06-19,2.50833333333333,142.125,63.3958333333333,NA,186.5625,23.10625,28.7,17.4,0,126,59150,2.1301775147929,NA,NA,NA,5.48,48.88,44.29,NA,33.59,NA,NA
2012-06-20,3.35208333333333,211.145833333333,64.2291666666667,NA,335.208333333333,24.4979166666667,29,19.1,0,129,68724,1.87707351143705,NA,NA,NA,4.92,41.71,41.79,NA,47.42,NA,NA
